col1,id_x,ra,dec,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_g,mag_psf_j0515,mag_psf_r,mag_psf_j0660,mag_psf_i,mag_psf_j0861,mag_psf_z,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id,flag_be_star_figueiredo,source_id,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag
41985,b'i06MC00660ENLZ',84.99407,-69.273,-0.20767772,1.0773839,-0.6702606,,0,0,,0.06636635,0.05558968,0.2536452,0.19959769,0.07902829,0.03208889,0.0509195,0.029576732,0.023415664,0.030512704,0.049002733,0.03771707,19.72303,19.075626,20.499916,20.285107,19.171959,18.998928,18.976557,19.208525,18.71849,19.065275,18.963022,18.8245,0.14324951171875,0.4900341033935547,0.3991072853600921,0.330274893543736,19 < r â¤ 20,0.4184100000000015,unknown,,,i06MC00660ENLZ,i06MC00660ENLZ,,,,,,,,,,,,,84.99407,-69.273,i06MC00660ENLZ,i06MC00660ENLZ,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,0.1432500000000018,0.4900350000000024,0.2580670000000005,-0.3467850000000005,-0.2445319999999995,0.6474040000000016,-1.2094810000000005,-0.2095970000000022,0.2148089999999989,0.102253000000001,-0.2319680000000019,0.1730310000000017,4657675291338456192,0,4657675291338456192,3090.96143,1862.29089,6705.02393,,,,10099
23137,b'i06MC00880CLN6',84.995056,-70.79208,-0.06940268,1.0810815,-0.8094875,0.9998014,0,0,1.1272669,0.02254021,0.027735868,0.03313998,0.02816071,0.024588548,0.0082101645,0.020840073,0.008698738,0.01094593,0.010213598,0.02120224,0.018826209,18.290384,18.087782,17.753181,17.776514,17.730711,17.751625,17.717308,17.683182,17.578434,17.786198,17.876122,17.86428,-0.1030158996582031,0.1047477722167968,0.1241615005856274,0.1182444957151457,r â¤ 18,0.156255999999999,unknown,,,i06MC00880CLN6,i06MC00880CLN6,,,,,,,,,,,,,84.995056,-70.79208,i06MC00880CLN6,i06MC00880CLN6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1030160000000002,0.1047479999999971,0.1388739999999977,-0.2077639999999974,-0.2976879999999973,0.2026019999999988,0.3112680000000019,0.068443000000002,-0.0233329999999973,-0.0899239999999998,0.0341260000000005,-0.0209140000000012,4657064585642141824,0,4657064585642141824,8354.99316,6000.65234,12847.2266,15847.6621,14951.7285,16711.8613,10021
35757,b'i06MC008805TPJ',85.000336,-71.25225,0.07972647,1.078468,0.9212823,0.9999639,0,0,1.2594935,0.020764848,0.028322555,0.039660368,0.030553246,0.027806377,0.009779281,0.024665887,0.010951619,0.012429631,0.013024945,0.028238025,0.025188029,18.15338,18.14666,18.027088,17.903961,17.925837,17.997696,17.96545,18.009142,17.79008,18.095417,18.247898,18.219753,-0.0862751007080078,0.2190628051757812,0.2305845096546706,0.1424302911773753,18 < r â¤ 19,0.2621995000000012,unknown,,,i06MC008805TPJ,i06MC008805TPJ,,,,,,,,,,,,,85.000336,-71.25225,i06MC008805TPJ,i06MC008805TPJ,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0862750000000005,0.2190620000000009,0.1753700000000009,-0.3053370000000015,-0.4578179999999996,0.0067199999999978,0.2426990000000017,-0.0114459999999994,0.1231270000000002,-0.1524809999999981,-0.043692,-0.0718589999999999,4657026480642893696,0,4657026480642893696,6307.88721,4124.70996,9290.24316,4870.30664,3845.62622,5837.84521,10021
18993,b'i06MC00660B1BB',85.00297,-69.568085,0.029290974,1.016024,0.3293113,,0,0,,0.014214679,0.018296404,0.024301609,0.021517774,0.019812178,0.008950676,0.015528372,0.007156549,0.007525017,0.0080875205,0.013847923,0.010925764,17.564825,17.437967,17.356804,17.303526,17.239822,17.27289,17.220896,17.16745,17.05401,17.205875,17.224371,17.22073,-0.0384254455566406,0.1134395599365234,0.1097720948370264,0.0886285205873747,r â¤ 18,0.1326524999999954,unknown,,,i06MC00660B1BB,i06MC00660B1BB,,,,,,,,,,,,,85.00297,-69.568085,i06MC00660B1BB,i06MC00660B1BB,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0384250000000001,0.1134399999999971,0.1668859999999981,-0.1518649999999972,-0.1703609999999997,0.1268579999999985,0.1344409999999989,0.1054400000000015,0.0532779999999988,-0.0184960000000025,0.0534460000000009,-0.0330680000000001,4657645879371826944,0,4657645879371826944,5841.20117,4278.60596,8255.08887,,,,10099
35813,b'i06MC0088075ZH',85.00316,-71.19036,0.038207542,1.0565125,0.3905441,0.9998199,0,0,1.2204627,0.02358644,0.028324196,0.044618256,0.03393912,0.03143713,0.011198927,0.028854925,0.013255696,0.0149393715,0.01827822,0.03845018,0.034902874,18.335047,18.154219,18.16916,18.042236,18.089281,18.17915,18.186144,18.263067,18.085466,18.524382,18.657763,18.624924,-0.2613143920898437,0.1776008605957031,0.2562114219789916,0.1741337924100384,18 < r â¤ 19,0.3082584999999973,unknown,,,i06MC0088075ZH,i06MC0088075ZH,,,,,,,,,,,,,85.00316,-71.19036,i06MC0088075ZH,i06MC0088075ZH,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2613149999999997,0.1776009999999992,0.1006779999999984,-0.438915999999999,-0.572296999999999,0.1808279999999982,0.1119830000000021,-0.0839169999999995,0.1269240000000024,-0.1333809999999999,-0.0769230000000007,-0.0898690000000002,4657028576586470784,0,4657028576586470784,5493.18164,3962.84668,7536.49902,5157.53467,4080.54639,6718.77344,10022
23028,b'i06MC0088075X2',85.00543,-71.16758,-0.059458997,0.9528048,-1.3730398,4.9932773e-05,0,0,1.136777,0.008772292,0.011750319,0.01627056,0.014150059,0.013141852,0.0045699948,0.012213145,0.005170281,0.00653299,0.00646338,0.014571783,0.01239087,16.677345,16.72664,16.63663,16.69487,16.724083,16.804024,16.833202,16.935383,16.749523,17.14532,17.286531,17.275866,-0.2099380493164062,0.1858596801757812,0.2434816988661185,0.070726468374308,r â¤ 18,0.2908284999999999,PulsV*,Gaia DR3 4657028714068888576,0.0,i06MC0088075X2,i06MC0088075X2,,,,,,,,,,,,,85.00543,-71.16758,i06MC0088075X2,i06MC0088075X2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.209937,0.1858600000000017,0.083679,-0.3957970000000017,-0.5370080000000002,-0.0492950000000007,0.031769999999998,-0.1313590000000033,-0.0582400000000014,-0.1412109999999984,-0.1021810000000016,-0.079940999999998,4657028714068888576,0,4657028714068888576,15149.3135,11040.5986,23884.4785,10649.6533,9584.0957,12016.3936,10022
23029,b'i06MC0088075Y3',85.00834,-71.17762,-0.16917793,1.1328768,-2.834739,0.999999,0,0,1.2129841,0.013689651,0.016764518,0.025688391,0.021432312,0.019147808,0.0064495425,0.016813269,0.006579027,0.0074217874,0.0081652105,0.017479245,0.015168225,17.45798,17.340977,17.375847,17.368822,17.35733,17.372274,17.373161,17.30819,17.017754,17.480225,17.56562,17.56661,-0.1720352172851562,0.290435791015625,0.334513353156157,0.0848178570436053,r â¤ 18,0.3764535000000002,PulsV*,Gaia DR3 4657028542270200832,0.0,i06MC0088075Y3,i06MC0088075Y3,,,,,,,,,,,,,85.00834,-71.17762,i06MC0088075Y3,i06MC0088075Y3,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.172035000000001,0.2904359999999997,0.3554069999999996,-0.4624710000000007,-0.5478659999999991,0.1170030000000004,-0.0278450000000027,0.0640840000000011,0.0070249999999987,-0.0853949999999983,0.0649709999999998,-0.0149439999999998,4657028542270200832,0,4657028542270200832,15252.9727,10129.7559,19554.1309,14091.4824,13345.6719,14909.9707,10022
41972,b'i06MC00660EKFA',85.00963,-69.269356,-0.045199495,1.0485653,-0.2350182,0.99978435,0,0,1.1656561,0.074614264,0.07750365,0.08579659,0.07237305,0.07708765,0.035330072,0.061637823,0.030229356,0.028510233,0.04218721,0.07067848,0.068501286,19.831314,19.435587,19.15126,19.012432,19.131153,19.110872,19.195206,19.206688,18.886854,19.454378,19.394897,19.517576,-0.247690200805664,0.319833755493164,0.3832104912912267,0.3706230280452257,19 < r â¤ 20,0.4436789999999995,unknown,,,i06MC00660EKFA,i06MC00660EKFA,,,,,,,,,,,,,85.00963,-69.269356,i06MC00660EKFA,i06MC00660EKFA,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2476899999999986,0.3198340000000002,0.3083519999999993,-0.5675239999999988,-0.5080430000000007,0.3957269999999973,0.4231550000000013,-0.0958159999999992,0.1388280000000001,0.0594809999999981,-0.0114820000000008,0.0202810000000006,4657675325667630464,0,4657675325667630464,3861.24976,2512.58911,5613.18848,4160.95068,3297.09229,5512.61426,10022
18738,b'i06MC0066076K7',85.01036,-69.86965,-0.0014118524,1.1032336,-0.016141465,0.99994,0,0,1.2412192,0.025893148,0.029075695,0.034489695,0.031346604,0.029377267,0.013230264,0.022202278,0.01007258,0.010324204,0.011533896,0.020502433,0.016642705,18.331451,18.08568,17.872368,17.862482,17.828712,17.82895,17.78137,17.694628,17.514723,17.71812,17.761984,17.756935,-0.0234928131103515,0.1799049377441406,0.170901343904284,0.1234152310294807,r â¤ 18,0.1916510000000002,unknown,,,i06MC0066076K7,i06MC0066076K7,,,,,,,,,,,,,85.01036,-69.86965,i06MC0066076K7,i06MC0066076K7,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0234919999999974,0.1799050000000015,0.2666469999999989,-0.2033969999999989,-0.2472610000000017,0.2457710000000013,0.223198,0.1343219999999974,0.0098860000000016,-0.0438640000000027,0.0867419999999974,-0.0002379999999995,4657260848492394496,0,4657260848492394496,6259.85498,4543.36182,8377.63184,9647.91504,8311.29785,11075.2559,10011
16862,b'i06MC00410EEDD',85.01059,-67.983116,0.02303734,0.9772368,0.75680506,4.9933227e-05,0,0,1.1666652,0.003795991,0.0053506033,0.007302453,0.006264902,0.005978391,0.0020745557,0.0058664433,0.0023166877,0.0037679153,0.0028757805,0.0078084343,0.00627819,15.213318,15.347821,15.280629,15.329537,15.380934,15.580858,15.597249,15.794168,15.788825,16.03822,16.218044,16.26619,-0.2440509796142578,0.0053434371948242,0.0751556030969804,0.0369264333648669,r â¤ 18,0.1273690000000016,unknown,,,i06MC00410EEDD,i06MC00410EEDD,,,,,,,,,,,,,85.01059,-67.983116,i06MC00410EEDD,i06MC00410EEDD,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2440519999999981,0.0053430000000016,-0.1915759999999995,-0.2493949999999998,-0.4292189999999998,-0.1345030000000004,0.0182839999999995,-0.2133100000000016,-0.0489080000000008,-0.1798239999999999,-0.1969190000000011,-0.1999239999999993,4659339165933664512,0,4659339165933664512,11178.584,8856.16016,14688.2754,8332.23535,7551.02393,9312.53223,10022
23186,b'i06MC00880EZJ5',85.0129,-70.648026,-0.00783358,0.9980929,-0.14198679,0.9999455,0,0,1.156898,0.012073499,0.015594168,0.019131973,0.016174959,0.014630391,0.004977981,0.012936952,0.005244941,0.0065235924,0.0061012604,0.013720911,0.011142097,17.231575,17.163855,16.886322,16.913944,16.896032,16.990515,16.947336,16.924973,16.70778,17.051905,17.209509,17.141838,-0.126932144165039,0.2171916961669922,0.2451518184910364,0.0708047841909004,r â¤ 18,0.280659,unknown,,,i06MC00880EZJ5,i06MC00880EZJ5,,,,,,,,,,,,,85.0129,-70.648026,i06MC00880EZJ5,i06MC00880EZJ5,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.126932,0.2171930000000017,0.2395560000000003,-0.3441250000000018,-0.501729000000001,0.0677199999999977,0.2499110000000008,0.0655419999999971,-0.0276220000000009,-0.1576039999999992,0.0223629999999985,-0.0944829999999967,4657072831942910976,0,4657072831942910976,8431.19824,6693.1499,11636.9111,11053.6182,6952.24707,11920.2412,10122
23132,b'i06MC00880CEB4',85.013,-70.80641,-0.074720785,1.060417,-1.4242525,0.99963164,0,0,1.1796138,0.012491896,0.0142570855,0.01766505,0.014266672,0.01352058,0.004506952,0.011700251,0.004804111,0.006781817,0.005766837,0.012580278,0.010326492,17.304617,17.022282,16.764532,16.712212,16.76824,16.795176,16.779781,16.809948,16.776217,16.984413,17.079706,17.038387,-0.1744651794433593,0.033731460571289,0.0786773619652657,0.0698645247827865,r â¤ 18,0.1209634999999984,unknown,,,i06MC00880CEB4,i06MC00880CEB4,,,,,,,,,,,,,85.013,-70.80641,i06MC00880CEB4,i06MC00880CEB4,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1744650000000014,0.0337309999999995,0.0035640000000007,-0.2081960000000009,-0.3034890000000025,0.2823349999999998,0.3100699999999996,-0.0147719999999971,0.0523199999999981,-0.0952930000000016,-0.0301669999999987,-0.0269360000000027,4657064138965565824,0,4657064138965565824,11652.5576,8749.52344,18778.6523,10725.418,10160.4248,11472.4795,10022
18758,b'i06MC006607WQT',85.013535,-69.81971,-0.03439997,1.0496074,-1.3728584,0.9999989,0,0,1.1736288,0.005220107,0.007036778,0.009332844,0.008527887,0.008000713,0.0035909459,0.006458752,0.0030108516,0.0037615807,0.0034190873,0.005974745,0.0045036185,15.726582,15.735223,15.66493,15.681606,15.655733,15.666595,15.633696,15.597239,15.563352,15.673411,15.754681,15.751005,-0.0761728286743164,0.0338869094848632,0.04370835176001,0.0406862033109736,r â¤ 18,0.0719729999999998,unknown,,,i06MC006607WQT,i06MC006607WQT,,,,,,,,,,,,,85.013535,-69.81971,i06MC006607WQT,i06MC006607WQT,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0761719999999996,0.033887,0.0703440000000004,-0.1100589999999996,-0.1913289999999996,-0.008640999999999,0.0536169999999991,0.069355999999999,-0.0166760000000003,-0.0812699999999999,0.0364570000000004,-0.0108619999999994,4657261393877121280,0,4657261393877121280,17426.6914,13647.3115,21553.9746,6825.34814,6421.36914,7083.48145,10021
34472,b'i06MC00660F9NR',85.015625,-69.20875,0.034726553,0.9784148,0.34063482,0.99999934,0,0,1.1790401,0.031643268,0.042045232,0.050487164,0.04782383,0.041503366,0.017968975,0.029485565,0.013171434,0.012836243,0.014725826,0.025612518,0.021836057,18.747843,18.693026,18.45742,18.470413,18.314835,18.225325,18.195091,18.08701,17.882988,18.074455,18.090883,18.123049,0.0125541687011718,0.2040214538574218,0.1776639904019808,0.1591170260969644,18 < r â¤ 19,0.1977444999999988,EclBin,OGLE LMC-ECL-21972,0.0,i06MC00660F9NR,i06MC00660F9NR,,,,,,,,,,,,,85.015625,-69.20875,i06MC00660F9NR,i06MC00660F9NR,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0125549999999989,0.2040219999999983,0.3121030000000004,-0.1914669999999994,-0.2078950000000006,0.0548169999999998,0.222612999999999,0.1383150000000022,-0.0129930000000015,-0.0164280000000012,0.108081000000002,0.089509999999997,4657675982819946112,0,4657675982819946112,5407.40869,3810.23828,7661.11523,12366.9609,10182.4834,14227.7031,10022
35786,b'i06MC0088075UU',85.016174,-71.19322,0.13384208,1.0584146,1.0284936,4.6928517e-06,0,0,1.3342506,0.04299727,0.03885821,0.055973317,0.04483454,0.03735278,0.0139512755,0.03477317,0.016380006,0.016864851,0.022267558,0.047915496,0.03944607,19.282928,18.650454,18.536852,18.479584,18.384455,18.514286,18.488081,18.546093,18.274988,18.768456,18.946302,18.7792,-0.2223625183105468,0.2711048126220703,0.334785944929707,0.2062981616372753,18 < r â¤ 19,0.3822864999999993,unknown,,,i06MC0088075UU,i06MC0088075UU,,,,,,,,,,,,,85.016174,-71.19322,i06MC0088075UU,i06MC0088075UU,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2223630000000014,0.2711049999999986,0.2130930000000006,-0.493468,-0.6713139999999989,0.6324739999999984,0.1708700000000007,-0.0318070000000005,0.0572680000000005,-0.1778459999999988,-0.0580119999999979,-0.1298309999999993,4657028503726812416,0,4657028503726812416,4032.70459,2869.75879,6884.31543,3796.12183,2745.28857,7372.24561,10022
19081,b'i06MC00660BQ8Y',85.01724,-69.58649,0.05368719,1.0867057,1.3397194,3.7692587e-06,0,0,1.1763428,0.0064495737,0.008543174,0.011483218,0.010547236,0.010180061,0.0047857547,0.00859731,0.0043336963,0.005175713,0.0053219404,0.009624282,0.0075397817,16.179052,16.102577,16.046534,16.068932,16.089178,16.202124,16.17316,16.27734,16.224482,16.48914,16.615967,16.629303,-0.2117996215820312,0.0528583526611328,0.1111455982834653,0.0574575756568562,r â¤ 18,0.1587580000000024,unknown,,,i06MC00660BQ8Y,i06MC00660BQ8Y,,,,,,,,,,,,,85.01724,-69.58649,i06MC00660BQ8Y,i06MC00660BQ8Y,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2118000000000002,0.0528580000000005,-0.0513219999999989,-0.2646580000000007,-0.3914850000000029,0.0764749999999985,0.0336449999999999,-0.0752159999999975,-0.022397999999999,-0.1268270000000022,-0.1041799999999995,-0.1129460000000008,4657640008179110528,0,4657640008179110528,10350.4893,7801.95605,13317.3525,9147.34668,7314.08691,11305.2021,10022
35852,b'i06MC00880ENRC',85.01761,-70.65904,0.39049825,1.2967093,2.185873,0.999978,0,0,1.2933557,0.040404826,0.04893897,0.06925725,0.051185988,0.044721555,0.015737506,0.040376447,0.017230967,0.0175691,0.022046514,0.04403663,0.04367079,19.15937,18.908373,18.772707,18.624592,18.595037,18.701677,18.684286,18.575546,18.31241,18.743795,18.863928,18.904911,-0.1682491302490234,0.2631359100341797,0.3060765256291871,0.2147516069204371,18 < r â¤ 19,0.3472604999999973,unknown,,,i06MC00880ENRC,i06MC00880ENRC,,,,,,,,,,,,,85.01761,-70.65904,i06MC00880ENRC,i06MC00880ENRC,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1682489999999994,0.2631359999999993,0.3718760000000003,-0.4313849999999988,-0.5515180000000015,0.2509969999999981,0.2837810000000011,0.1261310000000008,0.1481150000000006,-0.1201330000000027,0.1087400000000009,-0.1066399999999987,4657072831942936320,0,4657072831942936320,2290.71558,1718.01099,3110.7981,2100.26855,1593.8584,2840.66895,10021
23027,b'i06MC0088075V9',85.018005,-71.19095,0.03782579,1.1056254,0.6044298,0.9998911,0,0,1.2541571,0.012666893,0.015516364,0.024305802,0.020032058,0.018537095,0.0062876553,0.016604036,0.007053623,0.0076954556,0.009091345,0.020372048,0.017599849,17.343666,17.224161,17.291994,17.266361,17.300016,17.332483,17.34899,17.409943,17.077276,17.630327,17.796259,17.771639,-0.2203845977783203,0.3326663970947265,0.3940214566729102,0.0897575286630379,r â¤ 18,0.4428589999999985,unknown,,,i06MC0088075V9,i06MC0088075V9,,,,,,,,,,,,,85.018005,-71.19095,i06MC0088075V9,i06MC0088075V9,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2203840000000028,0.3326669999999971,0.2717139999999993,-0.553051,-0.7189829999999979,0.1195050000000002,-0.0422000000000011,-0.0774599999999985,0.0256329999999991,-0.1659319999999979,-0.0609529999999978,-0.0324670000000004,4657028507910472192,0,4657028507910472192,7120.29736,5573.49902,8937.7334,11382.4668,7419.96387,12818.4121,10022
19079,b'i06MC00660BQ7L',85.01815,-69.57025,0.13337143,0.9575851,1.5154605,0.99992675,0,0,1.1288075,0.027186377,0.03238125,0.041724723,0.038617816,0.036461197,0.016530901,0.027615095,0.012187011,0.011495934,0.014468931,0.025699938,0.020868197,18.489641,18.271748,18.15041,18.166883,18.139963,18.168015,18.099386,17.98558,17.761835,18.0655,18.10641,18.08605,-0.0799198150634765,0.2237453460693359,0.2349057620206145,0.1445276921543836,r â¤ 18,0.2637049999999981,unknown,,,i06MC00660BQ7L,i06MC00660BQ7L,,,,,,,,,,,,,85.01815,-69.57025,i06MC00660BQ7L,i06MC00660BQ7L,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0799200000000013,0.2237449999999974,0.3375509999999977,-0.3036649999999987,-0.3445749999999989,0.2178930000000001,0.1048650000000002,0.1824350000000016,-0.0164729999999977,-0.0409100000000002,0.1138060000000003,-0.0280519999999988,4657645883684722688,0,4657645883684722688,4271.16992,3400.7605,5412.29395,12814.7939,11758.4492,13998.8408,10022
9927,b'i06MC00330AXN9',85.01824,-66.56559,0.049084898,0.9527463,1.605184,0.99999785,0,0,1.1519407,0.005673665,0.008202331,0.011855125,0.010426267,0.16812849,0.0029823575,0.036506478,0.0034188612,0.0051223887,0.004555262,0.011978101,0.011000944,16.02279,16.036224,15.94591,15.985397,16.453917,16.183132,16.398401,16.381077,16.328667,16.579859,16.769922,16.801151,-0.1987819671630859,0.0524101257324218,0.1060455539255867,0.0518890114469638,r â¤ 18,0.1518010000000025,unknown,,,i06MC00330AXN9,i06MC00330AXN9,,,,,,,,,,,,,85.01824,-66.56559,i06MC00330AXN9,i06MC00330AXN9,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1987819999999978,0.0524100000000018,0.0697340000000004,-0.2511919999999996,-0.4412550000000017,-0.0134340000000001,0.0508269999999999,-0.1979450000000007,-0.0394870000000011,-0.1900630000000021,0.0173239999999985,0.270785,4659906754464383488,0,4659906754464383488,10517.0576,8147.25146,13662.6514,10901.6572,8420.73828,15042.3594,10022
23181,b'i06MC00880ENQ5',85.018776,-70.662384,0.005338768,0.9007426,0.27833208,4.9933235e-05,0,0,1.1613113,0.0031349654,0.004085794,0.0055051195,0.0046554646,0.0043409136,0.0014544567,0.0038127492,0.0014768039,0.0022411733,0.0016879756,0.0040901597,0.0031037407,14.678366,14.718246,14.666382,14.690323,14.707706,14.7867565,14.7303915,14.74861,14.745741,14.936933,15.087815,15.064958,-0.1883230209350586,0.00286865234375,0.0527666093467549,0.0224087828160311,r â¤ 18,0.0970304999999989,Be*_Candidate,UCAC4 097-009343,0.0,i06MC00880ENQ5,i06MC00880ENQ5,,,,,,,,,,,,,85.018776,-70.662384,i06MC00880ENQ5,i06MC00880ENQ5,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1883230000000004,0.0028689999999986,-0.015349500000001,-0.1911919999999991,-0.3420740000000002,-0.0398800000000001,0.0279230000000012,0.0381464999999998,-0.0239409999999988,-0.150882000000001,-0.0182184999999996,-0.0790504999999992,4657071354512226816,0,4657071354512226816,15743.6904,12682.2148,19802.9375,15605.5859,12889.1416,20972.8965,10022
19456,b'i06MC00660ESVR',85.01894,-69.252396,0.16050814,1.0221366,0.54066837,,0,0,,0.016153455,0.020065447,0.027774854,0.025040857,0.024316844,0.011328855,0.020244248,0.009572289,0.009582267,0.011673679,0.020496191,0.016139789,17.75234,17.59804,17.544865,17.52759,17.53967,17.549002,17.624668,17.610613,17.410921,17.752075,17.794449,17.738956,-0.1414623260498047,0.1996917724609375,0.2328442090963956,0.1166330572462018,r â¤ 18,0.2704230000000045,unknown,,,i06MC00660ESVR,i06MC00660ESVR,,,,,,,,,,,,,85.01894,-69.252396,i06MC00660ESVR,i06MC00660ESVR,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1414620000000006,0.1996920000000024,0.2137470000000014,-0.341154000000003,-0.3835280000000018,0.1542999999999992,0.070450000000001,-0.0616109999999991,0.0172750000000014,-0.0423739999999988,0.014054999999999,-0.0093320000000005,4657674677149908864,0,4657674677149908864,2509.85889,1793.75488,3630.49487,,,,10099
34413,b'i06MC00660EIJ9',85.019165,-69.27649,0.08897232,1.0313667,0.8865664,0.9998911,0,0,1.1926433,0.021368444,0.02695119,0.034141205,0.03196785,0.03132662,0.015172273,0.027415678,0.014140885,0.014285778,0.018942827,0.038862064,0.031486247,18.1847,18.043682,17.88164,17.902487,17.92389,17.990965,18.094727,18.19948,18.039537,18.440567,18.664473,18.601646,-0.2410869598388672,0.159942626953125,0.2308004415267334,0.1763880469084753,18 < r â¤ 19,0.2804865000000021,unknown,,,i06MC00660EIJ9,i06MC00660EIJ9,,,,,,,,,,,,,85.019165,-69.27649,i06MC00660EIJ9,i06MC00660EIJ9,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2410870000000002,0.1599430000000019,0.0551899999999996,-0.4010300000000022,-0.6249360000000017,0.1410179999999989,0.1411949999999997,-0.208515000000002,-0.0208469999999998,-0.2239059999999995,-0.1047530000000023,-0.0670749999999991,4657674535424571392,0,4657674535424571392,5145.81152,4034.87744,7586.58496,4710.25146,3554.93872,6491.59717,10022
16522,b'i06MC0041086BN',85.02004,-68.47587,0.021853268,0.91109097,0.84242535,4.993323e-05,0,0,1.201123,0.00393137,0.0052942527,0.00707548,0.006127766,0.005721317,0.0018827927,0.0052072783,0.0018897863,0.0030198668,0.0021842127,0.005829095,0.0043508653,15.265205,15.318141,15.21486,15.260038,15.289212,15.37739,15.347445,15.429419,15.34326,15.5535,15.702973,15.674011,-0.1240816116333007,0.0861587524414062,0.1131002460258328,0.0296714207026344,r â¤ 18,0.1481994999999987,unknown,,,i06MC0041086BN,i06MC0041086BN,,,,,,,,,,,,,85.02004,-68.47587,i06MC0041086BN,i06MC0041086BN,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1240810000000003,0.0861589999999985,0.0041849999999996,-0.2102399999999988,-0.3597129999999993,-0.0529360000000007,0.0581030000000009,-0.0520289999999992,-0.0451779999999999,-0.1494730000000004,-0.0819739999999988,-0.0881780000000009,4657816411053742208,0,4657816411053742208,12524.7227,10196.1064,16629.1562,11376.2842,9250.07031,14483.7773,10022
