id,ra_be,dec_be,mag_psf_g_be,mag_psf_i_be,mag_psf_j0378_be,mag_psf_j0395_be,mag_psf_j0410_be,mag_psf_j0430_be,mag_psf_j0515_be,mag_psf_j0660_be,mag_psf_j0861_be,mag_psf_r_be,mag_psf_u_be,mag_psf_z_be,OGLE-II,OGLE-III,OGLE-IV,ura,udec,OGLE,Ori,DC,DDC,Nou,Mass,Group,id_x,ra_simb,dec_simb,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u_simb,mag_psf_j0378_simb,mag_psf_j0395_simb,mag_psf_j0410_simb,mag_psf_j0430_simb,mag_psf_g_simb,mag_psf_j0515_simb,mag_psf_r_simb,mag_psf_j0660_simb,mag_psf_i_simb,mag_psf_j0861_simb,mag_psf_z_simb,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id
i06MC006503MOP,84.71593282231157,-70.11740669037958,15.922707672119142,16.285525848388673,15.853440635681151,15.742420822143554,15.785596885681151,15.81016849517822,15.904993980407712,16.05606657409668,16.407328842163086,16.054064292907714,16.056507926940917,16.396704956054688,LMC_SC17_168298,LMC176.8.39552,LMC516.09.6919,84.71562,-70.11736,LMC_SC17_168298,P,0.396,0.816,0.807,8.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006504KZQ,84.75490447133845,-70.0303920483256,17.866010353088377,18.08331681060791,18.058503635406492,17.800309173583983,17.78176916885376,17.763225193023683,17.829327377319338,17.926142784118653,18.21926224517822,17.939141510009765,18.24365985870361,18.198209091186524,LMC_SC17_175262,LMC176.8.82613,LMC516.09.16103,84.75496,-70.03042,LMC_SC17_175262,P,0.485,0.801,0.215,3.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC0066070L5,84.83360399765915,-69.87809381910016,17.58719200515747,17.385798866271973,,,,,,,17.363168014526366,17.364136421203614,,17.42855230331421,LMC_SC17_182649,LMC176.2.37524,LMC516.17.25302,84.83375,-69.87803,LMC_SC17_182649,P,0.493,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC0065063AH,84.83401316034823,-69.87798278782124,17.53941926574707,17.410222351074218,17.940311975479126,17.626661197662354,17.556700931549074,17.619605354309083,17.416063819885252,17.350372871398925,17.47406824493408,17.365559120178222,18.23052137756348,17.403404258728028,LMC_SC17_182649,LMC176.2.37524,LMC516.17.25302,84.83375,-69.87803,LMC_SC17_182649,P,0.493,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880FQ8G,84.88114695505821,-70.58275988625232,16.76923167037964,17.096677925109862,16.850680849075317,16.63596310043335,16.606214338302614,16.661146045684813,16.75752700805664,16.949816946029664,17.240074726104737,16.85604856491089,17.00713415145874,17.201362258911132,LMC_SC17_194647,LMC177.7.39769,LMC515.26.21258,84.88167,-70.58283,LMC_SC17_194647,P,0.105,0.324,0.51,5.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC0066002QU,84.87691547355779,-70.40607427130442,16.953576988220213,17.331503189086913,16.962029426574706,16.745211450576782,16.749296794891357,16.7956559715271,16.953288349151613,17.150147682189942,17.466487659454344,17.0921177482605,17.081283029556275,17.443736766815185,LMC_SC17_204010,LMC177.6.44123,LMC552.25.45248,84.87675,-70.40606,LMC_SC17_204010,P,0.222,0.583,0.377,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006600CBB,85.03326595046653,-70.37465346727855,17.12892908477783,16.901507652282714,17.353574556350708,17.134387798309326,17.112062635421754,17.08873263168335,17.05439051437378,16.911399131774903,16.8262350692749,16.957392654418946,17.564137954711914,16.798571800231933,LMC_SC17_207548,LMC177.3.155,LMC552.25.18090,85.03312,-70.37461,LMC_SC17_207548,P,0.838,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006500C9P,85.03352759049683,-70.37457121734201,17.09800366973877,16.864931747436522,17.425665418624877,17.12471929168701,17.08885196685791,17.105546226501463,17.070126594543456,16.873483139038086,16.836216468811035,16.9435355758667,17.72709546661377,16.79287190246582,LMC_SC17_207548,LMC177.3.155,LMC552.25.18090,85.03312,-70.37461,LMC_SC17_207548,P,0.838,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880I09F,85.03311896307487,-70.37456064280273,17.118241661071778,16.83064475250244,17.38027246284485,17.171633193969726,17.093824771881103,17.11451601600647,17.024157419204712,16.836211446762086,16.824039125442503,16.877507667541504,17.436361484527588,16.75599492263794,LMC_SC17_207548,LMC177.3.155,LMC552.25.18090,85.03312,-70.37461,LMC_SC17_207548,P,0.838,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006500ERF,84.95213594022916,-70.36974317826328,16.934545509338378,17.297721000671388,16.988280336380004,16.75111547088623,16.835610427856444,16.83775161743164,16.971286834716796,17.104711418151854,17.438538093566894,17.10008829498291,17.215197425842284,17.46311843109131,LMC_SC17_207689,LMC177.3.267,LMC552.25.18209,84.95163,-70.36978,LMC_SC17_207689,P,0.227,0.54,0.592,4.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006600EYY,84.95184456727841,-70.36982484438386,16.9643706741333,17.35800913619995,17.005451171875,16.81196276473999,16.805992877960204,16.82891646194458,16.93562215423584,17.183233743667603,17.47724701309204,17.127856216430665,17.095204486846924,17.488152240753173,LMC_SC17_207689,LMC177.3.267,LMC552.25.18209,84.95163,-70.36978,LMC_SC17_207689,P,0.227,0.54,0.592,4.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880I1H0,84.95177371292762,-70.3697765618475,16.956270568847657,17.22992053222656,16.936122802734374,16.80192148399353,16.804111150741576,16.811196157455445,16.944594039916993,17.045997146606446,17.37699825668335,17.02193925857544,16.918752769470213,17.360596305847167,LMC_SC17_207689,LMC177.3.267,LMC552.25.18209,84.95163,-70.36978,LMC_SC17_207689,P,0.227,0.54,0.592,4.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006501KWG,84.94469350102904,-70.28663133497048,17.212616218566893,17.44646422576904,17.344101707458496,17.114435821533203,17.159678497314452,17.132709732055662,17.258507209777832,17.340188201904297,17.499558944702148,17.28771487426758,17.621497016906737,17.54565894317627,LMC_SC17_211578,LMC177.3.50649,LMC552.25.66461,84.94417,-70.28658,LMC_SC17_211578,P,0.613,0.882,0.161,4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601KSP,84.9443950487552,-70.2867312629908,17.218351787567137,17.45115116882324,17.337062255859376,17.150839042663574,17.196553100585938,17.1368638381958,17.188220470428465,17.36690569496155,17.523245586395262,17.286300144195557,17.50001093482971,17.522647117614746,LMC_SC17_211578,LMC177.3.50649,LMC552.25.66461,84.94417,-70.28658,LMC_SC17_211578,P,0.613,0.882,0.161,4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880INQK,84.94427353469429,-70.28667867477043,17.23857342529297,17.418979789733886,17.339959422111512,17.140329290390014,17.11382875442505,17.160473363876342,17.14315301322937,17.29244017982483,17.549688886642457,17.22867057800293,17.40425393486023,17.501107341766357,LMC_SC17_211578,LMC177.3.50649,LMC552.25.66461,84.94417,-70.28658,LMC_SC17_211578,P,0.613,0.882,0.161,4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006503764,84.88828162503694,-70.15044886400332,18.27961016845703,17.882891777038573,18.906802813529968,18.607060581207275,18.560577430725097,18.44585012435913,18.1588560295105,17.969054428100584,17.88520238494873,17.98784782409668,19.40045104598999,17.826941917419433,LMC_SC17_221191,LMC177.5.113823,LMC516.08.31024,84.88775,-70.15047,LMC_SC17_221191,P,0.431,1.0,0.323,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006603F06,84.88791622678887,-70.15053930764769,18.301516956329344,17.91575650024414,18.86663622951508,18.54645570278168,18.479947343826293,18.463782138824463,18.1466130065918,17.94811106300354,17.834208740234374,17.99571939468384,19.32551528453827,17.761419033050537,LMC_SC17_221191,LMC177.5.113823,LMC516.08.31024,84.88775,-70.15047,LMC_SC17_221191,P,0.431,1.0,0.323,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880FRHC,84.61691266177024,-70.582104621666,17.73858391571045,18.02587094497681,17.90024697303772,17.637725932121278,17.564940620422362,17.599944950103758,17.691502964019776,17.936671976089478,18.20533606147766,17.800985794067383,17.94885317134857,18.15108001899719,LMC_SC17_80474,LMC177.7.28048,LMC515.26.51557,84.61671,-70.58217,LMC_SC17_80474,P,0.635,1.0,0.323,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880DJYB,85.41533229922105,-70.7258893170121,17.37172525024414,17.198380615234374,17.764656529426574,17.580325624465942,17.539886123657226,17.521235513687134,17.280268781661988,17.17991495513916,17.242366249084473,17.14294772720337,17.7914380903244,17.260168201446533,LMC_SC18_116501,LMC177.1.19456,LMC552.15.6758,85.41554,-70.726,LMC_SC18_116501,P,0.652,0.964,0.695,10.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880DCQX,85.39765895994661,-70.73994021182637,17.836615657806398,17.461293842315673,18.48617093324661,18.20904309368133,18.1042979297638,18.07410411834717,17.7984536819458,17.469515327453614,17.506275993347167,17.525473171234133,18.75270356082916,17.43318999481201,LMC_SC18_116576,LMC178.4.40282,LMC552.15.6720,85.39771,-70.73992,LMC_SC18_116576,P,0.513,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880EQGL,85.43439370611571,-70.646928751212,16.125391017913817,16.230655338287352,16.33971668434143,16.135299465179443,16.101061614990236,16.108237884521483,16.102533287048338,16.125493530273438,16.375939304351807,16.10468440628052,16.405453042984007,16.32196868133545,LMC_SC18_122049,LMC177.1.60625,LMC552.15.15509,85.43438,-70.64692,LMC_SC18_122049,P,0.184,0.755,2.315,7.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880GFMX,85.34247455280291,-70.5235868652686,17.940787521362303,18.13151040267944,18.16027203464508,17.939561953544615,17.854325160980224,17.85851604652405,17.92518872642517,17.9865767993927,18.29911902427673,17.934180240631104,18.198415776252748,18.221991664886477,LMC_SC18_127723,LMC177.2.11525,LMC552.24.36349,85.34242,-70.52358,LMC_SC18_127723,P,0.242,0.749,0.161,3.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601EJV,85.37376204648469,-70.30035448091982,16.03585047149658,16.453877132415773,16.10759691619873,15.892522815704346,15.870916889190674,15.918921081542967,16.0399227142334,16.306983238220216,16.567996753692626,16.209475219726563,16.253338634490966,16.581052040100097,LMC_SC18_137422,LMC177.3.77069,LMC552.24.64293,85.37367,-70.30031,LMC_SC18_137422,P,0.433,0.723,0.484,7.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880IIWO,85.37365862949761,-70.30033064188906,16.085768585205077,16.444235542297363,16.084442287445068,15.876482446670533,15.90728454208374,15.93020146560669,16.067101539611816,16.291926864624024,16.54594221115112,16.184556133270263,,16.531020767211913,LMC_SC18_137422,LMC177.3.77069,LMC552.24.64293,85.37367,-70.30031,LMC_SC18_137422,P,0.433,0.723,0.484,7.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880I5UZ,85.44099747334494,-70.34906000986402,16.553315265655517,16.799059535980224,16.622791179656982,16.40354557800293,16.42530205154419,16.404023250579833,16.47626365661621,16.656167987823487,16.89416389656067,16.591394954681398,16.82149044799805,16.86183512878418,LMC_SC18_137430,LMC177.3.77092,LMC552.24.16899,85.44096,-70.34906,LMC_SC18_137430,P,0.283,0.97,0.215,12.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601OFO,85.4104979828151,-70.28146046316203,16.174289649963377,16.553011390686034,16.172144289016725,16.060944229125976,16.048209712982178,16.087702030181884,16.178826000213622,16.40009761428833,16.680722965240477,16.323924388885498,16.209870304107667,16.685441707611083,LMC_SC18_141027,LMC177.3.77083,LMC552.24.64307,85.41133,-70.28153,LMC_SC18_141027,P,0.349,0.693,0.556,7.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880INXS,85.41043631343439,-70.28144921283767,16.263029865264894,16.569139221191406,16.200509479522704,16.067176374435427,16.098675315856934,16.12229652786255,16.20342491912842,16.37528825187683,16.700485610961913,16.315410263061523,16.17428030586243,16.668479091644286,LMC_SC18_141027,LMC177.3.77083,LMC552.24.64307,85.41133,-70.28153,LMC_SC18_141027,P,0.349,0.693,0.556,7.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880G039,85.05321502781948,-70.56324048105401,17.560271614074708,17.293557788848876,17.979054995536803,17.722887517929077,17.627465518951418,17.63242917060852,17.44144880104065,17.21789217376709,17.375082635879515,17.292021732330323,18.12745840549469,17.314964420318603,LMC_SC18_14994,LMC177.2.313,LMC552.16.24779,85.05325,-70.56325,LMC_SC18_14994,P,0.3,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006603YDB,85.39152585707097,-70.11712694270501,17.673136657714842,16.910302280426027,17.937628248214722,17.76394346809387,17.700882905960082,17.63576135826111,17.620400510787963,17.22328401184082,16.68448473358154,17.394145957946776,18.179066717147823,16.613701080322265,LMC_SC18_152202,LMC176.1.18556,LMC552.32.39412,85.39238,-70.11694,LMC_SC18_152202,P,0.446,1.0,0.108,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00890CPZ5,85.61339161060157,-70.44055550753237,16.741178058624268,,,16.689455711364747,,,,,,16.724331077575684,,,LMC_SC18_183014,LMC177.2.82381,LMC552.24.7527,85.61304,-70.44058,LMC_SC18_183014,P,0.734,1.0,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601CMA,85.59836514186316,-70.30521503996725,17.394350952148436,17.924000671386718,17.40664302825928,17.255852754592894,17.221039558410645,17.244133850097658,17.473291210174562,17.763809925079347,18.035719884872435,17.619599002838136,17.46308488082886,18.059504245758056,LMC_SC18_189142,LMC177.3.90230,LMC552.24.17747,85.59804,-70.30519,LMC_SC18_189142,P,0.079,0.252,0.108,4.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC0066026HU,85.57462227924894,-70.24344446424304,18.30272526168823,18.62502611541748,18.549384806633,18.20596910381317,18.18382370376587,18.30714881324768,18.284714967727663,18.300001626968385,18.618157400131224,18.37359471130371,18.70423442554474,18.641516422271728,LMC_SC18_192988,LMC177.4.37659,LMC552.24.27746,85.57454,-70.24339,LMC_SC18_192988,P,0.103,0.44,0.108,2.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601JSJ,85.13741960886529,-70.28803153391937,16.42224068069458,16.89256027984619,16.385233682632446,16.204002716064455,16.25044791030884,16.282810558319092,16.437479682922362,16.7263200340271,17.030436767578124,16.61835952758789,16.420247676849364,17.055374835968017,LMC_SC18_33568,LMC177.3.64234,LMC552.25.29373,85.13738,-70.28803,LMC_SC18_33568,P,0.54,1.0,0.431,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880IN3F,85.13733636941885,-70.28801081934034,16.4379587059021,16.832291748046874,16.387947116851805,16.216268686294555,16.257584522247313,16.299419773101807,16.436814846038818,16.622150424957276,16.96074857711792,16.55516343688965,16.279495555877684,16.93073523712158,LMC_SC18_33568,LMC177.3.64234,LMC552.25.29373,85.13738,-70.28803,LMC_SC18_33568,P,0.54,1.0,0.431,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006501HO2,85.02931972928968,-70.29096512317493,17.036424224853516,17.325098274230957,17.207783023834228,16.978637367248535,16.98240093231201,16.98579048156738,17.096935707092285,17.173433074951173,17.43801929473877,17.144084442138674,17.753609519958495,17.366280029296874,LMC_SC18_33616,LMC177.3.50735,LMC552.25.29457,85.02892,-70.29097,LMC_SC18_33616,P,0.779,0.972,0.323,9.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601GRK,85.02901887998082,-70.29105947580345,17.081541007995604,17.371913230895995,17.153358667373656,17.014207315444946,16.988141551971434,17.02860375595093,17.06974987411499,17.20672560310364,17.38848616027832,17.156876525878907,17.538521142959596,17.3903724899292,LMC_SC18_33616,LMC177.3.50735,LMC552.25.29457,85.02892,-70.29097,LMC_SC18_33616,P,0.779,0.972,0.323,9.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880ILJM,85.02891659491858,-70.29100798449956,17.228831092834472,17.38014664840698,17.319195713996887,17.14508311843872,17.138607120513917,17.14179033470154,17.163309396743774,17.228079084396363,17.413593839645387,17.21470163345337,17.489079906463623,17.395105010986327,LMC_SC18_33616,LMC177.3.50735,LMC552.25.29457,85.02892,-70.29097,LMC_SC18_33616,P,0.779,0.972,0.323,9.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006501LRF,85.02556176900706,-70.28004951021153,16.922391883850096,17.08432698059082,16.959978858947753,16.793705612182617,16.85630229949951,16.854952087402342,16.93876350402832,16.61664136505127,17.200100440979003,16.969452369689943,17.08239923095703,17.21204037475586,LMC_SC18_33633,LMC177.3.50535,LMC552.25.29378,85.02567,-70.28014,LMC_SC18_33633,P,0.142,1.0,0.093,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006601MJG,85.0253403626112,-70.28012378173605,16.95269960784912,17.164513385772704,16.942647188186644,16.86378338432312,16.85280658340454,16.86252812194824,16.93242895126343,16.65935636138916,17.19599987411499,16.976690731048585,16.956585260391236,17.24069807434082,LMC_SC18_33633,LMC177.3.50535,LMC552.25.29378,85.02567,-70.28014,LMC_SC18_33633,P,0.142,1.0,0.093,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880IOVW,85.02520702307007,-70.28008560577605,16.950579444885253,17.057033683776854,16.922616899490357,16.790283681869507,16.842560075759888,16.832471004486084,16.9166500453949,16.60455799484253,17.16457731628418,16.909426193237305,16.767255975723266,17.15519107055664,LMC_SC18_33633,LMC177.3.50535,LMC552.25.29378,85.02567,-70.28014,LMC_SC18_33633,P,0.142,1.0,0.093,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880EF9L,85.29873867343746,-70.67068386213933,18.266098655700684,18.492979194641112,18.488521851539613,18.20739306640625,18.223797996521,18.200119636535643,18.286180131912232,18.36648178482056,18.683040647506715,18.32218740463257,18.64393140220642,18.67574632835388,LMC_SC18_66315,LMC177.1.10533,LMC552.15.47795,85.29871,-70.67067,LMC_SC18_66315,P,0.656,1.0,0.054,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880FGLX,85.18930101345596,-70.59919366908932,18.485409175872803,18.022490646362304,18.9583020670414,18.693734810352325,18.713973793029787,18.56520626449585,18.34935437965393,17.958096031188965,18.10431707191467,18.11281297683716,19.01659354543686,18.081272727966308,LMC_SC18_69371,LMC177.1.50758,LMC552.15.56274,85.18946,-70.59933,LMC_SC18_69371,P,0.417,0.97,0.215,2.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880HHRT,85.19140730540751,-70.44154780712836,15.83000926208496,16.177086975097655,15.827593214035032,15.625324396133422,15.669410903930665,15.687626834869384,15.80863074493408,16.046823505401612,16.322796871185304,15.934054355621338,15.865529024124148,16.328124172210693,LMC_SC18_77866,LMC177.2.57902,LMC552.24.43877,85.19142,-70.44156,LMC_SC18_77866,P,0.671,1.0,0.269,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00880HHRG,85.18982062344513,-70.43575172950938,17.6748049659729,17.350198413848876,18.10149400806427,17.748121170043945,17.803314096450805,17.71505403137207,17.504730503082275,17.395233158111573,17.386238386154176,17.373872737884522,18.291672074317933,17.354735500335693,LMC_SC18_77926,LMC177.2.58111,LMC552.24.44013,85.18979,-70.43572,LMC_SC18_77926,P,0.643,0.87,0.161,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
