,Unnamed: 0,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
245,246,i06MC003309IW0,83.32931959715762,-66.7330178017442,18.91518064498901,19.439675281524657,19.29457922133804,18.655196996688844,18.80893084526062,,18.711589198112488,19.34932256889343,19.65185144329071,19.136382539749142,19.631303860425948,19.483446575164795,0.01730651,0.03968634,0.06687473,0.07462181,0.06892583,,0.14633676,0.03738951,0.11409184,0.023073608,0.05932538,0.10383179,1,83.36497153515745,-66.73184291718985,50.8764555206941,
247,250,i06MC003309LB0,83.34946701694965,-66.72131818892805,18.33994120407105,18.93404447746277,18.53752524089813,18.22064511489868,18.186384815216066,,18.54332544708252,18.7684257144928,19.06333413505554,18.60147059631348,18.70173674488068,19.13720223999024,0.0115274815,0.02602231,0.038102943,0.05352936,0.04348196,,0.12865931,0.024062194,0.06916523,0.0152735235,0.02955598,0.076547064,1,83.36497153515745,-66.73184291718985,43.84017268220652,
248,252,i06MC002206S9V,74.36580468419305,-65.73753130993693,19.1886211681366,19.334233015060423,20.16340176582337,19.38613290500641,19.284312260627747,19.179584432601928,19.10509479045868,19.3769343290329,19.60474502277374,19.225916076660155,20.42957705330849,19.469954177856444,0.020628959,0.026866484,0.15293425,0.12001603,0.0957722,0.076840736,0.05764429,0.034225367,0.103223056,0.020462738,0.110580705,0.07981806,3,74.35833098154123,-65.7214691419961,58.87189935108334,
256,260,i06MC002206Y3I,74.39211208117561,-65.71645072371606,19.24848497390747,19.489625185012816,20.060866020202635,19.268145299866795,19.2008714799881,19.33848219013214,19.213530447006224,19.452000465393063,19.64842092227936,19.332691122055053,20.45056954097748,19.43662657737732,0.021550432,0.030643564,0.13805877,0.10765102,0.0885413,0.0872174,0.06303367,0.036288302,0.107360385,0.022456188,0.10994618,0.07725619,3,74.35833098154123,-65.7214691419961,53.17170368917955,
263,267,i06MC002206TNK,74.33603500430296,-65.73331311100455,18.42403257369995,18.9056877784729,18.756914526462555,18.30679006290436,18.31577552604676,18.41373317337036,18.46177117729187,18.745648780822755,18.99104403686524,18.623639274597167,18.92357066345215,19.03326201248169,0.011963102,0.019055575,0.047873754,0.050352547,0.04380245,0.041929934,0.035420414,0.021499844,0.061158597,0.013224364,0.032705862,0.05459796,3,74.35833098154123,-65.7214691419961,53.91402807814625,
266,270,i06MC002206WE4,74.34863734233362,-65.72244073605508,19.513821725845336,19.498810260772704,20.21610086774826,19.84419014263153,19.79049445438385,19.53389005756378,19.471150279045105,19.51440766096115,19.72767304611206,19.439658571243285,20.86545893621445,19.778190040588377,0.026416598,0.031029943,0.16050561,0.17680903,0.14818867,0.103077866,0.077238776,0.038305804,0.11562959,0.024429765,0.16028565,0.10504842,3,74.35833098154123,-65.7214691419961,14.76864110455457,
276,280,i06MC002206WS7,74.32133020224865,-65.72091539312953,19.4393626499176,19.928942411422728,19.83506177186966,19.65163173484802,19.38705862808228,19.42503445243836,19.552034543991088,19.691693868637085,19.94170861673355,19.495981384277343,20.0504464571774,19.91968169212341,0.024921415,0.044267993,0.11591589,0.15039091,0.104482174,0.09390215,0.08232001,0.043730345,0.13859677,0.02537975,0.07986572,0.118831195,3,74.35833098154123,-65.7214691419961,54.80622639817716,
279,283,i06MC002206ZW0,74.38678962579944,-65.71175856455402,17.967305618286133,18.437164752960204,18.314604661941527,17.900112365722656,17.813241374969483,17.93236796951294,17.928296949386596,18.28941294193268,18.58360099029541,18.16075341796875,18.78288498592377,18.49393556213379,0.008858876,0.013334976,0.034376055,0.037393082,0.030534146,0.029621622,0.024506982,0.015830226,0.043938804,0.00964877,0.029284157,0.03427741,3,74.35833098154123,-65.7214691419961,54.74723142385074,
307,311,i06MC003203X17,80.52683194556317,-67.47358558316117,18.5942516746521,19.043951625823976,18.663710279464723,18.367306679725647,18.49573777770996,18.55883104515076,18.60380067062378,18.937529509544373,19.14825963020325,18.822921796798703,18.88416538906097,19.33304390716553,0.015660377,0.02531218,0.04763725,0.05576442,0.05160786,0.05139963,0.044966877,0.027537951,0.05815141,0.018039022,0.03472933,0.061022796,9,80.5031670247869,-67.48029851707126,40.607805244595184,
314,318,i06MC003203RFE,80.4987391236716,-67.48735696451077,19.174821325302123,19.31965934753418,19.842888216018675,19.543275831341745,19.17468647480011,18.9574585647583,19.13443555068969,19.276289336204528,19.51234084701538,19.21146349525452,20.545842443466185,19.39648804473877,0.024775341,0.03207549,0.12481582,0.14757104,0.08934115,0.071011715,0.069373466,0.035872445,0.07913349,0.024740273,0.13716933,0.06444397,9,80.5031670247869,-67.48029851707126,26.133339989091034,
317,321,i06MC003203SPE,80.49478933580882,-67.4838327077997,19.235091396331786,19.65188800811768,19.83930050611496,19.14122706472874,19.0765345993042,19.06504542541504,19.32396270465851,19.55428539943695,19.73175376987457,19.436367317199707,20.360294048547743,19.76190862464905,0.025930168,0.042376556,0.12505655,0.10408627,0.08128644,0.07787748,0.08091456,0.044484306,0.09523026,0.02954571,0.116853856,0.08823026,9,80.5031670247869,-67.48029851707126,17.18391932657789,
320,324,i06MC003203SR0,80.48776612472713,-67.48434437127396,17.776044078826903,18.35743724822998,17.728222256660462,17.514359159469606,17.5153351726532,17.55810553741455,17.840933935165406,18.17887210083008,18.471926752090454,18.0490435333252,17.774713861465454,18.59141025352478,0.008655686,0.014690348,0.024206782,0.030136826,0.025255138,0.024941172,0.02603628,0.016012378,0.034574836,0.010116726,0.015924055,0.032855164,9,80.5031670247869,-67.48029851707126,25.748441862109484,
330,334,i06MC003203WTV,80.49599568181327,-67.47176457104693,19.05308226966858,19.444083255767826,19.376661515653133,19.01369047188759,18.859483850479126,18.97901780319214,19.01131667327881,19.355247549533843,19.561411490440367,19.218081995010376,19.65170939922333,19.58780917930603,0.022487393,0.035570875,0.08487149,0.09453441,0.0689762,0.07256408,0.063178845,0.038166266,0.08254676,0.024847522,0.06426629,0.07577393,9,80.5031670247869,-67.48029851707126,32.27474450841636,
337,341,i06MC003203TWJ,80.46611975428907,-67.47962423184146,19.33676158905029,19.589074726104737,20.12434125995636,19.39041638940573,19.23076996231079,19.066636154174805,19.206418411254884,19.68751690721512,19.94354093408585,19.439602729797365,20.55385674381256,19.74463543701172,0.028511807,0.040526707,0.16118808,0.13697027,0.094141364,0.078779876,0.07431217,0.04998859,0.11460369,0.02986986,0.14159594,0.08740508,9,80.5031670247869,-67.48029851707126,51.13929002659708,
341,345,i06MC003203V1W,80.46455178707694,-67.47736553484806,18.73815683746338,19.22916018486023,18.980561684131622,18.498508913517,18.545373814582824,18.515400716781617,18.717250244140622,19.04774014091492,19.351784769058227,18.95230734062195,19.33455271863937,19.34985980796814,0.017554998,0.029751472,0.0614542,0.06238674,0.053981356,0.050243698,0.050069407,0.030094942,0.069403104,0.0200716,0.050011963,0.061847482,9,80.5031670247869,-67.48029851707126,54.28293443035338,
355,359,i06MC00860ASO3,74.10277646251377,-70.64588659785747,15.591983764648436,16.13167738723755,15.727117053985594,15.469176189422608,15.446854442596436,15.49113893890381,15.687048484802247,15.96956568145752,16.273653369903563,15.867185985565186,16.01361721801758,16.240128650665284,0.0030813748,0.0040932423,0.006070022,0.0076649054,0.0067060622,0.0065351552,0.00581362,0.0039814254,0.0078094867,0.0032812154,0.005354895,0.0057475585,10,74.07628268999798,-70.637290159944,44.2409571429226,
357,361,i06MC00860AOQ1,74.07461629028353,-70.652382179987,17.17066897583008,17.672359703063965,17.29467128944397,17.058163778305055,16.989343494415284,17.03921366119385,17.248605922698975,17.519401124954225,17.81114874458313,17.428499687194826,17.60950630950928,17.828823699951172,0.0070671844,0.010235036,0.01389511,0.0177541,0.015112777,0.0147826085,0.01326591,0.009388828,0.020365508,0.007685543,0.012754974,0.016414616,10,74.07628268999798,-70.637290159944,54.36763879616468,
360,364,i06MC00860ASAY,74.06438275845787,-70.64926921611885,18.10933429336548,18.578709838867187,18.56202053260803,18.151258127212525,17.984388679504395,18.070002559661862,18.21664169311524,18.491191915512086,18.78338418579101,18.388883579254152,19.00318080234528,18.66445149421692,0.011963492,0.018687708,0.029158043,0.033074852,0.026302718,0.026381332,0.022665378,0.016779756,0.040426422,0.013438047,0.029994406,0.030617585,10,74.07628268999798,-70.637290159944,45.40206877125565,
361,365,i06MC00860ASAS,74.06444187881185,-70.64828573405525,18.0967533493042,18.577431915283203,18.30028568935394,17.97333444786072,17.960938066482544,18.010244850158692,18.209882764816285,18.44856481933594,18.728141885757445,18.35991858291626,18.48066848564148,18.71203722000122,0.012421526,0.019165836,0.026333334,0.03144436,0.02745231,0.026914878,0.023628937,0.016830668,0.039794635,0.013635343,0.022781946,0.032346137,10,74.07628268999798,-70.637290159944,42.03006419265768,
363,367,i06MC00860ASAX,74.06576340906241,-70.64584173023864,17.739205589294432,18.298343418121338,17.915636054992675,17.62863101196289,17.548189014434815,17.662628177642823,17.844001321792604,18.15932684326172,18.479624849319457,18.0225911026001,18.04534930038452,18.4404207611084,0.009800691,0.01561184,0.020021472,0.024718443,0.020703958,0.02104957,0.018536748,0.0137633495,0.032752883,0.010922206,0.016622042,0.02601345,10,74.07628268999798,-70.637290159944,33.246503174699285,
365,369,i06MC00860AT2M,74.07220694678998,-70.64291505007276,18.555908908844,18.959654567718506,18.99901580047608,18.49031593036652,18.40471515083313,18.40420031929016,18.63558979415893,18.863220504760744,19.05988512611389,18.72955035018921,19.231466591835023,19.080470218658448,0.0159912,0.025274051,0.039588116,0.04197226,0.034856025,0.032854073,0.030035317,0.021992706,0.051163435,0.017126197,0.036034815,0.04329853,10,74.07628268999798,-70.637290159944,20.825585752737148,
369,373,i06MC00860ASB3,74.04547103783007,-70.64646294000721,17.108454788208007,17.641192672729492,17.346642963409423,17.01898063850403,16.979169696807862,17.031622413635255,17.205336837768556,17.508910469055177,17.77726564979553,17.37923389816284,17.490467250823976,17.78473819732666,0.0068891067,0.010068865,0.01438207,0.017468784,0.015083101,0.014765768,0.012986624,0.009326727,0.019971339,0.0074785342,0.01199609,0.015846938,10,74.07628268999798,-70.637290159944,49.41963827667461,
371,375,i06MC00860ASAU,74.06318123342835,-70.64401947612691,18.80838409805298,19.250664947509765,19.14645075035095,18.74711693954468,18.632355779647828,18.714200023651124,18.85496404647828,19.15369325065613,19.38473377799988,19.028275550842285,19.48214787292481,19.240507259368897,0.020911967,0.033112146,0.047140166,0.052601337,0.04422106,0.04327025,0.037135318,0.028677855,0.06750596,0.022012422,0.047677405,0.051352255,10,74.07628268999798,-70.637290159944,28.83273298614034,
372,376,i06MC00860ASOD,74.06466286693386,-70.64311581990876,16.35806147003174,16.905737159729004,16.58497261238098,16.28629006576538,16.214732498168946,16.24868584060669,16.466782360076905,16.769075206756593,17.0474999961853,16.63617330932617,16.821408212661744,17.045051231384278,0.0045608757,0.006336073,0.009412127,0.011609863,0.009887805,0.009599031,0.008654742,0.006061019,0.012320259,0.0048976676,0.008157884,0.009490872,10,74.07628268999798,-70.637290159944,25.14231510777524,
374,378,i06MC00860ASK5,74.06039980718013,-70.63987277026695,19.24867781448364,19.67008662033081,19.609729222774504,19.34236772489548,19.04067429924012,19.12658334159851,19.308373313903807,19.56543355369568,19.807630163192748,19.39890056991577,19.863730311870576,19.7867878818512,0.025699643,0.0445409,0.06226848,0.07680148,0.053885598,0.054077785,0.047110196,0.036565855,0.09450724,0.027481873,0.058137864,0.07933704,10,74.07628268999798,-70.637290159944,21.113404610961037,
376,380,i06MC00860AT6M,74.03739576145337,-70.64311703695007,15.378939163208006,15.98225521850586,15.41053675842285,15.213959590911866,15.20741543197632,15.238589767456055,15.492123943328856,15.806677154541015,16.154832702636718,15.693354190826415,15.512532413482669,16.151725425720215,0.002772521,0.00377937,0.005162601,0.0067399233,0.0059543704,0.0057615624,0.0052723596,0.0036639553,0.00731252,0.0030009036,0.004122754,0.005474527,10,74.07628268999798,-70.637290159944,50.928232310500896,
377,381,i06MC00860ATX7,74.04697701790127,-70.64043756273274,19.22501231384277,19.76349592018128,19.75306104850769,19.337308244228364,19.226209491729737,19.289711598396305,19.39049873924256,19.612820080757142,20.14862559413909,19.49985796356201,20.10732007074356,19.84570611953736,0.02459074,0.047670018,0.066847764,0.074178725,0.059350155,0.058842156,0.049024343,0.037618723,0.12642881,0.029117936,0.06864252,0.083291106,10,74.07628268999798,-70.637290159944,36.76518017998096,
389,393,i06MC00860AV3W,74.11934634893615,-70.63398478291393,18.448147121429443,18.799336742401124,18.67427479457855,18.563287989616395,18.364416927337647,18.36020851516724,18.505384183883667,18.75191073799133,18.90806971168518,18.641279685974123,18.857947409629823,18.97041310310364,0.015367732,0.022664161,0.033725936,0.04640855,0.03525572,0.033012383,0.02824018,0.020704046,0.046074316,0.016393041,0.029308597,0.040235773,10,74.07628268999798,-70.637290159944,52.763010725250425,
391,395,i06MC00860AX2R,74.11996573571862,-70.63185181528692,18.80454420089721,19.2810960521698,19.128460041999816,18.844179169654847,18.67376622581482,18.72271371269226,18.89067480659485,19.15016250991821,19.45709453201294,19.037731636047365,19.22573226737976,19.50905431747437,0.019067839,0.032915678,0.044592477,0.054666523,0.04201873,0.041217353,0.036055017,0.027288336,0.07189851,0.021406189,0.036801048,0.06329309,10,74.07628268999798,-70.637290159944,55.699952462043335,
395,399,i06MC00860AUGF,74.10939353534629,-70.63647623018691,19.39767390823364,19.59869909095764,20.090142071999608,19.79971023035049,19.539765209198,19.48354947948456,19.463748027801515,19.54543035411835,19.74306474304199,19.48817251968384,20.811962150514127,19.52180732727051,0.02876125,0.04211478,0.09026966,0.10736872,0.07750922,0.06940559,0.05227582,0.035925046,0.08918892,0.029335627,0.1279405,0.06412214,10,74.07628268999798,-70.637290159944,39.62937889100756,
399,403,i06MC00860AVUD,74.10064275114394,-70.63618310180583,17.40706848144531,17.85561489868164,17.662595502853392,17.33968271446228,17.31784352684021,17.323917631149293,17.461970928192137,17.715682081222536,18.03750238990784,17.63219403076172,17.829774797439576,17.978768482208253,0.007997094,0.011321698,0.017171405,0.020889692,0.018121932,0.017188491,0.014782337,0.010329917,0.02351363,0.008479753,0.01463324,0.017959118,10,74.07628268999798,-70.637290159944,29.348097678027383,
402,406,i06MC00860AYEU,74.11454916821893,-70.6303438981806,17.770611515045164,18.333828758239747,17.920813552856444,17.673248903274537,17.607614130020142,17.685349229812623,17.86746983718872,18.181801847457887,18.493280750274657,18.06117533493042,18.03118008422852,18.47669805526733,0.010060066,0.016199099,0.020418093,0.025632152,0.021814195,0.021665834,0.019102894,0.014206689,0.03363041,0.011290947,0.016755173,0.027163746,10,74.07628268999798,-70.637290159944,52.07816171153524,
404,408,i06MC00860AT4L,74.09045593035479,-70.64048052623721,17.975453201293945,18.479440448760982,18.150311581611632,17.86759723854065,17.829947799682618,17.840198282241822,18.05972826766968,18.242441705703737,18.521184783935546,18.23392485427857,18.698733032226563,18.593672885894776,0.011293036,0.01786607,0.023199791,0.02880482,0.02487357,0.023581134,0.02123692,0.014636116,0.034024797,0.012516597,0.025408365,0.029478163,10,74.07628268999798,-70.637290159944,20.44611712868639,
406,410,i06MC00860AVOB,74.07941518138894,-70.63572050813255,17.839229263305665,18.240078685760498,18.282630197525023,17.838116542816163,17.74063715362549,17.798540119171143,17.901299194335937,18.133010677337648,18.34784923171997,18.008515419006347,18.876552045822145,18.281735553741456,0.01034088,0.014972144,0.02491423,0.028112017,0.023114832,0.022870932,0.019176414,0.013530477,0.029858718,0.010777582,0.028265806,0.022983791,10,74.07628268999798,-70.637290159944,6.7757659914405295,
409,413,i06MC00860AXO1,74.09759301248327,-70.62789998483775,17.02393111038208,17.583993671417236,17.141463033676146,16.93283023071289,16.87748274230957,16.90376282119751,17.138045028686523,17.429864458084108,17.74617753601074,17.30454307937622,17.203211963653565,17.753851070404053,0.006788502,0.00973808,0.013275482,0.017133258,0.014673336,0.014112438,0.012749246,0.008946582,0.019512536,0.007235971,0.010518841,0.015509911,10,74.07628268999798,-70.637290159944,42.308535606576726,
416,420,i06MC00860AUB8,74.05642763655581,-70.63637615975344,18.348397266387938,18.86888623046875,18.677630297660823,18.28058482837677,18.215586513519288,18.207333568573,18.415673833847045,18.69317512893677,18.946844202041625,18.62547260665893,18.805055678367616,18.969110860824586,0.014215224,0.023666937,0.03242664,0.037158236,0.031144027,0.029643826,0.026361888,0.019682443,0.046963684,0.016106395,0.027133036,0.03975786,10,74.07628268999798,-70.637290159944,23.92626288487932,
417,421,i06MC00860AW12,74.06384147161434,-70.6323081600858,18.98507262420654,19.487110612869262,19.38433694076538,19.07313473653793,18.840305179595948,18.973695281982423,19.027930122375487,19.25846963310242,19.584160548210143,19.170242370605468,19.78988176631928,19.45885290145874,0.021434853,0.038662534,0.05241388,0.062339205,0.04689716,0.048372164,0.038673803,0.029040348,0.07883493,0.02339335,0.054878607,0.06058676,10,74.07628268999798,-70.637290159944,23.285886112425008,
422,426,i06MC00860AWE9,74.05322077827253,-70.63561269368086,17.196335327148436,17.69922137069702,17.349990837097167,17.098861352920533,17.028676361083985,17.076531414031983,17.301286560058593,17.58879905128479,17.88232837295532,17.45429664993286,17.462141931533814,17.90443338394165,0.0072180843,0.010394785,0.014458068,0.018258126,0.015506903,0.015167033,0.01368796,0.009748651,0.021364579,0.0078109964,0.011797919,0.017264413,10,74.07628268999798,-70.637290159944,28.18176665233789,
429,433,i06MC00860AY30,74.05293932710195,-70.62734725300946,17.70636354446411,18.194533584594726,17.97339486312866,17.675409452438355,17.547541707992554,17.602653745651246,17.808112007141112,18.06482558631897,18.34031162834168,17.93529094696045,18.231336534500123,18.34652675628662,0.009690888,0.0145595055,0.020855278,0.025627483,0.020944571,0.020542284,0.018305907,0.013069906,0.029775077,0.010399163,0.018819155,0.024234468,10,74.07628268999798,-70.637290159944,45.36424149341093,
431,435,i06MC00860B5KG,74.04189691806233,-70.62719849139776,17.097887786865236,17.658330200195312,17.22430538368225,16.979619400024415,16.921763271331788,16.954627994537354,17.19547067260742,17.499490074157716,17.808503490447997,17.374418869018555,17.314015090942384,17.837803020477295,0.0068452638,0.010153242,0.013448313,0.017119104,0.01459309,0.014155167,0.012939289,0.009258997,0.02036108,0.0074468385,0.010822327,0.016546667,10,74.07628268999798,-70.637290159944,54.81919901218661,
435,439,i06MC00860AZ1K,74.06792761638849,-70.6234622586919,18.6370791053772,19.074400184631347,19.018220893859866,18.66530133914948,18.480248540878296,18.580468896865845,18.68364129638672,18.930339460372924,19.21828184700012,18.837275638580323,19.35867267894745,19.1311425113678,0.017153548,0.027673613,0.040815383,0.047639966,0.03712289,0.037666265,0.031268436,0.023077562,0.058258176,0.018552996,0.040285718,0.045429267,10,74.07628268999798,-70.637290159944,50.77015847137499,
438,442,i06MC00860B5K6,74.03432741777652,-70.62831996910704,18.34271171951294,18.76421189117432,18.570036642074584,18.31786634159088,18.2372692527771,18.207034114837647,18.477409702301024,18.67980008506775,18.834287744522094,18.56042779922485,18.83984750556946,18.86287583351136,0.014094201,0.021750018,0.030054513,0.03789112,0.031493824,0.029260822,0.027142255,0.019238612,0.042847604,0.015227951,0.027654234,0.036239184,10,74.07628268999798,-70.637290159944,59.59526237993206,
439,443,i06MC00860B5KJ,74.04091429960381,-70.62574946503463,17.484490665435793,18.022687671661377,17.650374404907225,17.350489513397218,17.30666670227051,17.361617330551148,17.609563690185546,17.8841606426239,18.19946251487732,17.76669849395752,17.776956260681153,18.192308559417725,0.008465244,0.012941906,0.01704335,0.021074187,0.018086039,0.017728673,0.01627876,0.011670533,0.026879136,0.009360021,0.014098003,0.021529486,10,74.07628268999798,-70.637290159944,59.23857969521125,
506,510,i06MC0084029BN,68.76761174776561,-71.1195954248283,18.88697367477417,19.12703117370605,19.29679890203476,18.804452044487,18.781595399856567,18.827374710083006,18.751804851531983,19.071499113082886,19.228251998901367,18.94472330856324,19.605228726387026,19.15788821601868,0.017521523,0.024611555,0.050316796,0.050625503,0.046553157,0.044875797,0.03493327,0.022696977,0.057816137,0.017503351,0.04965344,0.046215538,21,68.73258024821375,-71.11754344612855,41.474820202953154,
541,545,i06MC002408V3H,80.92364028911379,-65.51229204476624,17.074944526672365,17.420221557617186,17.31944857597351,16.942741987228395,16.91261831855774,16.9447722530365,17.023149406433106,17.31279197692871,17.53817695617676,17.193384899139403,18.01449204063416,17.484551300048828,0.004999122,0.0067613362,0.015394999,0.01799795,0.014410474,0.013763449,0.012729552,0.009477059,0.024492934,0.0054201195,0.020911032,0.01497418,22,80.9309236796343,-65.50844957495883,17.59217297138039,
546,550,i06MC002408VIA,80.90749075483829,-65.50777398235132,19.400548416137696,19.64956163406372,20.03642319202423,19.38516287592053,19.396949330329896,19.401458106994628,19.321983730316163,19.65982577562332,19.986620799064635,19.463196767807005,20.81363422250748,19.86787616157532,0.02396679,0.036030687,0.107129745,0.10112478,0.079126835,0.07360051,0.060017515,0.05063156,0.17124073,0.027676087,0.2002728,0.106796734,22,80.9309236796343,-65.50844957495883,35.05651303585182,
549,553,i06MC002408ZGP,80.92533113063395,-65.49711139550521,16.843731910705568,17.177955379486082,17.13942705154419,16.784834024429323,16.700837532043458,16.739847980499267,16.809773195266725,16.997043046951294,17.25663091278076,16.953829063415526,17.779109722137452,17.23432289505005,0.0043635652,0.005783372,0.013779413,0.016314425,0.012710844,0.012192133,0.011255758,0.0078106127,0.020199582,0.004675926,0.017762855,0.0125138825,22,80.9309236796343,-65.50844957495883,41.66240982759636,
555,559,i06MC002408YPD,80.91988739489757,-65.49715428115086,19.246912033081056,19.64689396858215,19.43300101220608,19.200178933262823,19.124960938453675,19.19270917034149,19.17836259651184,19.50542828798294,19.87342412805557,19.375535024642943,20.180400079250337,19.736078371047974,0.0212636,0.035900764,0.065356806,0.087917775,0.06323116,0.062383674,0.053730145,0.04490199,0.15481128,0.025870902,0.113861926,0.095259294,22,80.9309236796343,-65.50844957495883,43.8735146004087,
556,560,i06MC002408ZS6,80.92357791490913,-65.49376655316118,18.771244556427003,19.08419059753417,,18.72187655878067,18.609630385398862,18.755902849197387,18.71288846778869,18.995838675498963,19.17555810546875,18.877054943084715,,19.25920115852356,0.015095465,0.022636393,,0.060529076,0.043812186,0.045554597,0.038116585,0.030013971,0.085766435,0.017435579,,0.062664464,22,80.9309236796343,-65.50844957495883,53.98438727327465,
590,594,i06MC003106H0X,76.77679099476433,-67.10700894304138,18.868070472717285,19.314316703796383,19.2633312125206,18.77210794639588,18.81876133155823,18.70305413246155,18.78494253730774,19.1720261631012,19.5451117515564,18.990592960357667,19.54501467323304,19.433394359588625,0.026571866,0.049106278,0.06583164,0.06624035,0.06333517,0.05439612,0.046925757,0.03304225,0.10225648,0.026637878,0.06798573,0.091870934,26,76.74123217838499,-67.10225867426004,52.65711239591163,
600,604,i06MC003106GGB,76.75722396930179,-67.11127598980417,17.63218158721924,18.0403451461792,17.925251457214355,17.433360517501832,17.459018690109254,17.503225580215453,17.58327665901184,17.954161245346068,18.15039477348328,17.842009620666502,18.370433477401733,18.20887272262573,0.010750818,0.017082848,0.024193596,0.025250366,0.023578433,0.02290213,0.019955847,0.013501303,0.031556074,0.0112301055,0.026101412,0.031349223,26,76.74123217838499,-67.10225867426004,39.43823032158289,
616,620,i06MC003106GLP,76.72317070361574,-67.1098505155157,17.814606609344484,18.385909034729004,17.88798711013794,17.582727849960328,17.576338512420655,17.594297569274904,17.779585271835327,18.19498649406433,18.452164268493654,18.050891952514647,18.00115834236145,18.519623207092284,0.0123603465,0.022698205,0.024104444,0.028322423,0.026037917,0.024667546,0.023036841,0.016172184,0.040876247,0.013220222,0.02030131,0.04127761,26,76.74123217838499,-67.10225867426004,37.23978013833528,
618,622,i06MC003106HRT,76.72162711913029,-67.10760585468827,18.264509620666505,18.689243270874023,18.58429717922211,18.14418214607239,18.120793325424195,18.12203232574463,18.230141788482666,18.559326084136963,18.81062905883789,18.47244706726074,19.042916547775267,18.87867276573181,0.016903693,0.029052427,0.03928261,0.04161796,0.037634406,0.035414238,0.03132696,0.020862315,0.05473033,0.017851861,0.044467933,0.05639177,26,76.74123217838499,-67.10225867426004,33.53360466763593,
627,631,i06MC003106IUO,76.70775634017117,-67.10232997869562,18.129908027648927,18.516446544647216,18.47289729499817,18.03827279853821,18.022787315368653,17.99133745956421,18.088567644119266,18.42534635925293,18.65738575553894,18.32612767791748,18.6968414478302,18.71092598342896,0.015341112,0.025177777,0.03641114,0.038705703,0.035212193,0.03227034,0.028350811,0.018886115,0.047895152,0.016086675,0.034212902,0.048601054,26,76.74123217838499,-67.10225867426004,46.89075803409885,
633,637,i06MC003106JHW,76.69889413881465,-67.10266324293784,17.91489881515503,18.34855075073242,18.10476200866699,17.792997777938844,17.737027389526368,17.7538726272583,17.924759536743164,18.21652363204956,18.582438159942622,18.119100242614746,18.4010348739624,18.485584663391112,0.013115339,0.021957073,0.027945353,0.032575905,0.028687002,0.02727609,0.025211781,0.016216816,0.044974394,0.013794366,0.027281584,0.039983768,26,76.74123217838499,-67.10225867426004,59.320932931549294,
634,638,i06MC003106JOU,76.7017062807642,-67.09870960368936,18.90954488754273,19.31420321655273,19.24026873683929,18.76323205280304,18.71007703018189,18.85158943557739,18.92529788589477,19.230976923942567,19.58654468154907,19.08881774520874,19.66767229747772,19.41820137405396,0.027502405,0.049215984,0.06601379,0.06643425,0.05889134,0.061359007,0.052767806,0.03459078,0.10630116,0.028885283,0.07573549,0.091091365,26,76.74123217838499,-67.10225867426004,56.82362421609324,
643,647,i06MC003106JKB,76.74722489008408,-67.10031547069221,17.97962230682373,18.42111153793335,18.144694549560548,17.85200630378723,17.789235097885133,17.806455865859984,17.98083885192871,18.25134881210327,18.577452754974367,18.174324111938475,18.45255953407288,18.48567907714844,0.013768928,0.02329441,0.028268522,0.033769276,0.02971342,0.02828749,0.02626111,0.016702004,0.044837076,0.0143644735,0.027848868,0.03992116,26,76.74123217838499,-67.10225867426004,10.927203907717953,
645,649,i06MC003106KFU,76.74991592019072,-67.0988060800608,18.558399070739743,18.991164638519287,18.79496348762512,18.35189448547364,18.315250856399537,18.36830402946472,18.627621250152583,18.84905679893493,19.136064458847045,18.7564612197876,19.006785289764405,19.202447818756102,0.020888126,0.037249092,0.045202244,0.04804891,0.04298142,0.042048253,0.041736852,0.025692962,0.07174907,0.022097481,0.042589962,0.074774906,26,76.74123217838499,-67.10225867426004,17.391352278790674,
647,651,i06MC003106KFX,76.73824958013621,-67.1002333096146,18.74208826065064,19.1903900642395,18.96676979732513,18.64509199810028,18.51517532539368,18.58902343940735,18.779805259704588,19.04488387870789,19.253323722839355,18.878622608184813,19.284853236198423,19.1625491847992,0.023936374,0.044069123,0.051594194,0.05956558,0.05029344,0.049438518,0.046460893,0.029683776,0.07946971,0.024310574,0.053722076,0.07214186,26,76.74123217838499,-67.10225867426004,8.40348006437003,
682,686,i06MC011604F2C,16.921675042843958,-73.3823770485004,19.11014680671692,19.44100303459168,19.610814723730087,18.905973008155826,18.94486970806122,18.98318938064575,19.207538539886475,19.422031690120697,19.602287313461304,19.28099239921569,20.0723970695734,19.6562255153656,0.02746265,0.037882335,0.09463162,0.08608274,0.076088704,0.06898563,0.06409411,0.035662398,0.08986834,0.027259883,0.0911395,0.08090826,29,16.93669416443958,-73.37117672646653,43.1862233787113,
