id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,OGLE-II,OGLE-III,OGLE-IV,ura,udec
i06MC009402Q9G,14.59728095946961,-72.57176379179205,17.836193588256837,16.83968816757202,18.512566646575927,18.205473360061646,18.12973875617981,18.054727928161622,17.85711995124817,17.110547576904295,16.66006851196289,17.25182197570801,18.771565534591677,16.599229301452638,SMC_SC8_91657,SMC105.4.1760,SMC719.08.42391,14.59742,-72.57172
i06MC00940126Z,15.128419947442577,-72.78778092790401,,,16.17223756790161,15.98079797363281,16.05231721496582,16.111910102844238,16.378065124511718,,17.129243850708008,16.574409465789795,16.1988783454895,17.147784198760988,SMC_SC9_10146,SMC105.2.32145,SMC726.30.525,15.12812,-72.78767
i06MC01150COJN,15.128242003149946,-72.78773951626997,16.303702777862547,16.933428123474123,16.170678787231445,15.999901847839354,16.093560577392577,16.10138772201538,16.329204055786132,16.748865287780763,17.164200647354125,16.586223907470703,16.339199085235595,17.151307510375975,SMC_SC9_10146,SMC105.2.32145,SMC726.30.525,15.12812,-72.78767
i06MC01150CAEX,15.251954390039174,-72.82733810258043,16.449561065673826,16.413333251953127,16.474321537017822,16.326799324035644,16.3630202293396,16.339341789245605,16.4315006980896,16.476182880401613,16.407923179626465,16.530643032073975,16.6276922416687,16.329559253692626,SMC_SC9_10167,SMC105.2.16219,1,15.25254,-72.8275
i06MC009500OWE,15.251943891816769,-72.82729576118511,16.473798469543457,16.458670181274414,16.377742921829224,16.28048587036133,16.353967330932615,16.35723313522339,16.3923256149292,16.468346855163574,16.412780044555664,16.473230655670164,16.535465881347655,16.366734169006346,SMC_SC9_10167,SMC105.2.16219,1,15.25254,-72.8275
i06MC009400OG7,15.252206539220081,-72.82735643377757,16.438499378204344,,16.490407876968384,16.29601856803894,16.299116207122804,16.308654067993164,16.416419521331786,16.45005820465088,16.338126182556152,16.511559467315674,16.474994239807128,16.294674839019777,SMC_SC9_10167,SMC105.2.16219,1,15.25254,-72.8275
i06MC009400Q3M,15.120497047628627,-72.8193568509502,16.902488636016844,17.056129581451415,16.79638355255127,16.66255542373657,16.71833856201172,16.713375328063965,16.87695552444458,16.59114716720581,17.20592164993286,16.88996217727661,16.76340585708618,17.24316307449341,SMC_SC9_10177,SMC105.2.11141,4,15.12029,-72.81925
i06MC01150CCAC,15.120212679599035,-72.81932996052318,16.847328971862794,17.0605834274292,16.774995975494384,16.65285120201111,16.7500966796875,16.720603687286378,16.802350286483765,16.593237104415895,17.226678163528444,16.88503329086304,16.881733198165893,17.220937034606933,SMC_SC9_10177,SMC105.2.11141,4,15.12029,-72.81925
i06MC01150CBX2,15.636306573281097,-72.81693321407649,16.36546883392334,15.888971641540529,17.165965490341186,16.967578735351562,16.69380471611023,16.60576162528992,16.222126094818115,15.935125106811522,15.868059043884276,15.999956829071046,17.50142490196228,15.849984127044678,SMC_SC9_102463,SMC110.7.17911,A,15.63638,-72.81658
i06MC009500SBS,15.636268727759933,-72.81690975232603,16.41962548828125,15.905518604278566,17.006071006774903,16.97151333618164,16.704571626663206,16.603540031433106,16.23698984527588,16.01332730102539,15.874422714233397,15.9959142036438,17.386511489868163,15.867555210113526,SMC_SC9_102463,SMC110.7.17911,A,15.63638,-72.81658
i06MC01150CFVG,15.576551375265376,-72.81480428971717,15.56922967529297,15.627932384490968,16.22117465019226,15.769507587432862,15.615898345947265,15.580466201782226,15.49711999130249,15.600284809112548,15.641579513549804,15.535271793365478,17.28669423484802,15.606258754730224,SMC_SC9_102465,SMC110.7.17873,10,15.57625,-72.81481
i06MC009400RN6,15.57658117917547,-72.81480168019714,15.67595140838623,15.671442634582519,16.347173385620117,15.776591030120848,15.599575592041017,15.617116687774658,15.576279178619384,15.631660205841065,15.706523895263672,15.538833122253418,17.25891619682312,,SMC_SC9_102465,SMC110.7.17873,10,15.57625,-72.81481
i06MC009500V6W,15.576487287693649,-72.81478898526643,15.618323749542235,15.633325981140135,16.124903356552124,15.757934614181519,15.59898533630371,15.593723384857178,15.506099830627441,15.641591758728026,15.65324656677246,15.542143089294434,17.169851228713988,15.62605387878418,SMC_SC9_102465,SMC110.7.17873,10,15.57625,-72.81481
i06MC01150CJYM,15.668859236978536,-72.79714830151354,16.01216170120239,16.397589042663576,15.972256116867065,15.805777614593506,15.858838771820068,15.872970512390136,16.019780029296875,16.06818754196167,16.583088356018067,16.197038467407225,16.09177464866638,16.607088119506837,SMC_SC9_102494,SMC110.7.22314,SMC726.29.196,15.66871,-72.79711
i06MC009500Z0Y,15.668824466554913,-72.79713629145175,16.06295015335083,16.403381824493408,15.860723411560059,15.797200548171997,15.861430309295653,15.889500705718994,16.03493145751953,16.112890090942383,16.60557000350952,16.204358322143555,15.99635665130615,16.620736667633057,SMC_SC9_102494,SMC110.7.22314,SMC726.29.196,15.66871,-72.79711
i06MC01150D2HQ,15.543415527971693,-72.73969459942688,16.106543727874755,16.740351108551025,16.05496542930603,15.839236583709717,15.933235931396485,15.929025798797607,16.13249076461792,16.50240576171875,16.933410177230837,16.41432219314575,16.272248287200927,16.936283618927003,SMC_SC9_105383,SMC110.6.114,SMC726.30.316,15.54325,-72.73961
i06MC009501G1T,15.54336779282171,-72.73966065062791,16.16303881072998,16.743422145843507,15.949464309692384,15.854438619613646,15.925819061279295,15.947947589874268,16.145301441192625,16.552822912216186,16.941559240341185,16.416277629852296,16.175995990753172,16.96177830505371,SMC_SC9_105383,SMC110.6.114,SMC726.30.316,15.54325,-72.73961
i06MC009401ANY,15.543648125827033,-72.73966036376784,,16.739285118103027,16.048692874908447,15.833760944366453,15.88208539581299,15.946754692077636,16.20283271408081,16.5315530128479,16.932581901550293,16.411403160095215,16.134068069458007,16.989377464294435,SMC_SC9_105383,SMC110.6.114,SMC726.30.316,15.54325,-72.73961
i06MC0094026GA,15.511100008316454,-72.61962224635019,,,15.012457893371582,14.868935985565187,14.895613277435302,14.987860885620115,15.20946110534668,15.480294811248779,15.912639141082764,,15.081769580841065,15.944994415283205,SMC_SC9_111252,SMC110.6.17810,SMC726.30.25226,15.51071,-72.6195
i06MC009502PTH,15.511093563156793,-72.61954131619376,15.137314617156981,15.653251689910888,14.881538440704347,14.803733852386475,14.9151178817749,14.945553504943849,15.116719200134277,15.472840900421144,15.844503898620605,15.372946483612061,15.032958671569823,15.873302600860594,SMC_SC9_111252,SMC110.6.17810,SMC726.30.25226,15.51071,-72.6195
i06MC009502HHZ,15.646362672860128,-72.61547377912414,17.00134901046753,17.361560935974122,16.820884328842162,16.724024560928346,16.78789677429199,16.810741243362425,16.974356086730957,17.14750834274292,17.551356811523437,17.153000907897948,16.859265491485594,17.565608165740965,SMC_SC9_111368,SMC110.6.17939,SMC726.29.24949,15.64621,-72.61539
i06MC0095032ZS,15.48250923567051,-72.54344792464312,13.703453765869142,14.030943840026854,13.400835292816161,13.412166767120361,13.514158691406251,13.535494094848634,13.653012561798096,13.889036437988281,14.214020603179932,13.834154350280762,13.42186102294922,14.24558605957031,SMC_SC9_114259,SMC110.5.6,SMC726.30.25187,15.48237,-72.54336
i06MC009402VDE,15.482801563899082,-72.54341907451338,,,13.491806106567381,13.444850212097169,13.465016822814942,13.521098602294924,13.64051615524292,13.783743156433104,14.151223182678223,,13.442662185668944,14.188956703186037,SMC_SC9_114259,SMC110.5.6,SMC726.30.25187,15.48237,-72.54336
i06MC009502M1E,15.564533508452927,-72.59931857067433,16.00579727935791,16.554091018676758,15.759402759552003,15.688056734085084,15.781240604400633,15.801952823638917,15.96330652618408,16.345315923690794,16.731951732635498,16.249514728546142,15.99795691680908,16.749375007629393,SMC_SC9_114276,SMC110.6.17905,A,15.5645,-72.59922
i06MC009502NM1,15.637504044127256,-72.59299785873395,19.75361184120178,19.42390000343323,20.39949315738678,20.07467546749115,20.09135395991802,19.609963806152344,19.63436511325836,19.472591777324677,19.502913374900817,19.440407352447508,,19.352791450500487,SMC_SC9_114660,SMC110.6.19497,SMC726.29.28237,15.63746,-72.59289
i06MC009504JZY,15.55761769639813,-72.37037060536726,14.379116958618162,14.516174026489256,14.262832820892335,14.203559329986572,14.250017070770262,14.273220191955566,14.328797916412352,14.25085457611084,14.679730030059815,14.410745582580567,14.340339599609376,14.69739348602295,SMC_SC9_122245,SMC113.8.28566,SMC725.06.20433,15.5575,-72.37028
i06MC009504546,15.506885732716217,-72.41836522572476,16.00956125640869,16.25966982269287,15.85814708709717,15.782604595184328,15.849319839477538,15.873915584564209,15.965960861206053,15.875187843322752,16.438454429626464,16.09353762435913,15.942321758270264,16.456348964691163,SMC_SC9_122264,SMC113.8.94,SMC725.06.287,15.50675,-72.41822
i06MC0094040HP,15.507189490328562,-72.41832687235576,15.896190132141115,16.2595510597229,15.909614639282225,15.799481636047364,15.787985782623291,15.836940277099611,15.94000638961792,,16.391296863555908,16.0682967338562,15.920993347167968,16.467040504455568,SMC_SC9_122264,SMC113.8.94,SMC725.06.287,15.50675,-72.41822
i06MC009504ZDP,15.524165532259573,-72.32248090958738,15.396077518463134,15.780612728118896,15.35845265197754,15.186174644470213,15.22456064224243,15.262373939514159,15.392555885314941,15.444484794616699,15.968565586090087,15.580880561828614,15.543272506713866,15.975284572601318,SMC_SC9_124713,SMC113.8.28579,SMC725.06.20521,15.52408,-72.32242
i06MC009505EIN,15.485889458958269,-72.25740426286187,16.176746006011964,16.69453518295288,16.128237867355345,15.9356737575531,15.973096275329588,16.033649200439452,16.211768424987792,16.46323966026306,16.880596572875977,16.448186679840088,16.204309143066407,16.895946830749512,SMC_SC9_127095,SMC113.7.190,SMC725.06.20733,15.48583,-72.25733
i06MC009405KG5,15.486168153388899,-72.25732832384068,16.159562553405763,16.71377384185791,16.16845043182373,15.982341056823731,15.97946928024292,16.054977405548097,16.204308643341065,16.435731662750243,16.936012744903564,16.449149047851563,16.17674393081665,17.073933090209962,SMC_SC9_127095,SMC113.7.190,SMC725.06.20733,15.48583,-72.25733
i06MC009505HIY,15.662399099600393,-72.24847223983436,15.995255512237549,16.593400955200195,15.925300689697266,15.745579111099243,15.778703117370604,15.84178837966919,16.044569622039795,16.34685763168335,16.776918895721437,16.303018852233887,16.06438785171509,16.802201122283936,SMC_SC9_127101,SMC113.7.6206,SMC725.06.20747,15.66229,-72.24839
i06MC009505FIX,15.5084956260202,-72.25335322622686,17.194782371520997,17.11271326446533,17.225738025665283,17.083162828445435,17.13046350479126,17.17662310028076,17.238702810287474,17.11432789802551,17.01182931137085,17.191092296600342,18.4972351436615,16.961187690734864,SMC_SC9_127178,SMC113.7.220,SMC725.06.21254,15.50788,-72.25336
i06MC009506O5I,15.6137993378757,-72.08734839311204,15.72435066986084,16.01968357849121,15.559656036376953,15.500056497573851,15.538539386749267,15.602215118408203,15.727963233947754,15.551840751647948,16.21667056274414,15.847488384246827,15.579152782440186,16.234596290588378,SMC_SC9_134267,SMC113.6.5390,SMC725.14.365,15.61375,-72.08728
i06MC0095007L4,15.855704134737751,-72.89769866653151,13.429070152282716,13.886146171569823,13.308061515808106,13.204295948028566,13.278514049530028,13.302564708709717,13.438037109375,13.716610012054442,13.984036392211912,13.621918350219726,13.772036239624022,13.996513839721679,SMC_SC9_138884,SMC110.8.19712,SMC726.21.23369,15.8555,-72.89761
i06MC01150BK74,15.855694318683527,-72.8976953180587,13.412946121215821,13.866291763305664,13.424037628173828,13.239153118133544,13.284151809692382,13.284742370605468,13.430644485473632,13.71959075164795,13.984186100006102,13.617506248474122,13.878413261413574,13.996052989959718,SMC_SC9_138884,SMC110.8.19712,SMC726.21.23369,15.8555,-72.89761
i06MC01150BICG,15.845089592178484,-72.90333075691045,15.141042201995848,15.543503524780274,15.10875051498413,14.928528446197511,14.998786705017089,14.991006866455077,15.173735187530518,14.970865264892577,15.73707668685913,15.2975207862854,15.178021968841552,15.741572555541993,SMC_SC9_138901,SMC110.8.19726,SMC726.21.23364,15.84496,-72.90311
i06MC00950060V,15.845088484057158,-72.90332117408096,15.153934562683105,15.549501998901366,14.99796477508545,14.896119907379152,14.99019398498535,15.015789596557617,15.167186450958251,14.953830776214598,15.719862407684325,15.2934605178833,15.106259510040282,15.742261882781982,SMC_SC9_138901,SMC110.8.19726,SMC726.21.23364,15.84496,-72.90311
i06MC01150BVYI,15.86472703885627,-72.85801712534705,16.287620628356933,16.944865062713625,16.201856784820556,16.030352138519287,16.10940877914429,16.12832283401489,16.34449076080322,16.76296932220459,17.1214149723053,16.626718338012694,16.35606492996216,17.148892723083495,SMC_SC9_141484,SMC110.7.4769,SMC726.21.23703,15.86467,-72.85794
i06MC009500H8C,15.864671024042357,-72.85800601562491,16.322828811645508,16.948817283630373,16.060376321792603,16.020823024749756,16.084602973937987,16.128193943023682,16.345263599395754,16.774971044540404,17.153115695953367,16.623381359100343,16.250229999542235,17.172471042633056,SMC_SC9_141484,SMC110.7.4769,SMC726.21.23703,15.86467,-72.85794
i06MC009501LDN,15.736878324321683,-72.73094347887229,15.178256519317628,15.468102787017823,14.930942047119142,14.90254873275757,14.993263862609862,15.01449927520752,15.141513694763184,15.206526344299316,15.6458374710083,15.281328350067138,,15.667652675628663,SMC_SC9_146977,SMC110.6.4756,SMC726.29.119,15.73675,-72.73086
i06MC01150CUJH,15.78884994259219,-72.76488375396686,16.589072975158693,17.12332954788208,16.59073966026306,16.388613080978395,16.416814779281616,16.44685643005371,16.63315037536621,16.830859872817992,17.268496616363525,16.83868595123291,16.864809698104857,17.282665573120116,SMC_SC9_147000,SMC110.7.22409,SMC726.29.611,15.78875,-72.76478
i06MC0095018PO,15.788834029975582,-72.76486116031558,16.66219320297241,17.13484811782837,16.42274497795105,16.36924061012268,16.448959014892576,16.489789096832276,16.644559398651122,16.854988775253297,17.280120536804198,16.86306451034546,16.689053461074828,17.297007152557374,SMC_SC9_147000,SMC110.7.22409,SMC726.29.611,15.78875,-72.76478
i06MC009501TE0,15.793385008646727,-72.70577810129527,15.334080039978026,15.908630702972413,15.08009671020508,14.990887481689452,15.088923595428465,15.129655925750733,15.318186702728273,15.76330422592163,16.10172431182861,15.598244266510008,15.309239551544188,16.11160762023926,SMC_SC9_149702,SMC110.6.4770,SMC726.29.129,15.79329,-72.70569
i06MC009502DRJ,15.854730858975302,-72.6543009079567,16.794798484802246,16.620730731964112,17.503777025222778,17.022182252883912,16.87941469955444,16.838791645050048,16.65822657775879,16.660950342178346,16.62856778717041,16.599036697387696,18.275997564315794,16.619740627288817,SMC_SC9_152642,SMC110.6.22478,SMC726.29.24537,15.85462,-72.65419
i06MC009502W81,15.858774561290703,-72.57198755169725,16.408875648498537,16.746197078704835,16.196773763656616,16.171291139602662,16.25319091796875,16.24846802139282,16.39016215133667,16.42027966117859,16.937383359909056,16.536044456481935,16.272824005126953,16.964626930236815,SMC_SC9_155935,SMC110.5.4611,SMC726.29.24685,15.85908,-72.57181
i06MC009503GSQ,15.745065268623172,-72.50945242649634,14.518261947631835,14.585069438934326,14.3225078125,14.294492748260499,14.365577632904053,14.379011989593504,14.455065048217772,14.211613677978516,14.784685890197753,14.484864715576173,14.275356277465821,14.808123729705809,SMC_SC9_158619,SMC110.5.22010,SMC725.06.6,15.74496,-72.50936
i06MC009503HBU,15.683437332851877,-72.49862475432514,14.890314472198487,15.14713067626953,14.65554867172241,14.643769840240477,14.717420368194581,14.731907249450682,14.849319038391112,14.989129524230957,15.322597305297851,14.989051345825196,14.710669460296632,15.354421756744383,SMC_SC9_158635,SMC110.5.22016,SMC725.06.69,15.68333,-72.49853
i06MC009503GGZ,15.849316279352623,-72.50294940384673,17.578523052215576,18.06595556640625,17.591713216781617,17.325900700569154,17.334700519561768,17.415495277404784,17.574296562194824,17.966768257141112,18.290374557495117,17.78343909072876,17.77635866165161,18.314709089279173,SMC_SC9_158892,SMC110.5.22279,SMC725.06.960,15.84938,-72.50297
i06MC009504XN4,15.781322347027299,-72.32249561530746,16.09949617767334,16.58652393722534,15.91896730041504,15.845341417312621,15.893217063903808,15.94265562057495,16.111155609130858,16.186935737609865,16.689274909973143,16.32983504486084,16.229184722900392,16.68700122451782,SMC_SC9_166020,SMC113.8.34328,SMC725.06.20649,15.78125,-72.32239
i06MC009504OGV,15.808668099175451,-72.35069434334059,16.786935173034667,17.34992258453369,16.768972814559937,16.584846677780153,16.58138494682312,16.669257242202757,16.79948783493042,16.87222483062744,17.341100690841674,17.027798065185547,17.671065114974976,17.356946941375732,SMC_SC9_166046,SMC113.8.34402,SMC725.06.20855,15.80854,-72.35058
i06MC0095057VT,15.799534435736959,-72.29367325190107,15.175258823394774,15.851720333099365,15.128228229522705,14.908160400390624,14.961563087463379,15.02602032470703,15.210435344696045,15.575206188201904,15.98483310317993,15.513914909362793,15.512582874298097,15.986231250762941,SMC_SC9_168344,SMC113.7.11945,SMC725.06.20547,15.79937,-72.29353
i06MC009505BWX,15.693540786816563,-72.26908265663111,16.862026805877687,17.22249984741211,16.762329898834228,16.625905403137207,16.69495079612732,16.701474443435668,16.87509384918213,16.790569959640504,17.4341053314209,17.032366413116456,16.80892434501648,17.450806541442873,SMC_SC9_168422,SMC113.7.6330,SMC725.06.21104,15.6935,-72.269
i06MC009505LXQ,15.783005780005862,-72.23458841352435,14.796649280548095,15.097434593200685,14.700030014038084,14.587421089172363,14.649368740081787,14.689243881225586,14.808481273651122,14.705018531799315,15.306247241973878,14.935558124542236,14.672668552398683,15.31306681060791,SMC_SC9_170785,SMC113.7.11933,SMC725.06.20585,15.78292,-72.2345
i06MC009505L7M,15.79362955671251,-72.23855995358845,15.585639778137207,16.28266151046753,15.500877876281738,15.3141645488739,15.349619365692138,15.431423202514647,15.639912113189698,16.108063636779786,16.478827007293702,15.950668067932128,15.621542072296144,16.5137322845459,SMC_SC9_170799,SMC113.7.11968,SMC725.06.20763,15.79354,-72.23847
i06MC009506A9K,15.795632357095649,-72.14564176192975,15.625422924041747,16.285352375030516,15.54053035736084,15.361145147323608,15.406785465240478,15.471991294860839,15.671459907531737,16.11836415863037,16.497507362365724,15.96664302444458,15.650919055938722,16.512210956573487,SMC_SC9_173154,SMC113.6.11368,SMC725.14.267,15.79546,-72.14556
i06MC009402VI6,15.146234884217359,-72.54406699858718,15.744269512176512,16.253071434020995,15.778382461547853,15.593819873809814,15.565778049468996,15.643643482208251,15.790723445892333,,16.375954627990723,15.986794452667237,16.00441606140137,16.409212554931642,SMC_SC9_24359,SMC105.4.10051,SMC726.30.25509,15.14583,-72.54392
i06MC0094036A3,15.245004916312386,-72.51398079636446,,,13.79702532196045,13.702665615081788,13.712815887451171,13.767261825561523,13.914134738922119,13.844723953247069,14.429205894470215,,13.815237842559814,14.48123976135254,SMC_SC9_27232,SMC105.4.33283,SMC725.07.1,15.24458,-72.51386
i06MC00940390W,15.17500986158776,-72.50803018932334,14.374080177307128,14.82696784210205,14.208240337371826,14.160853786468508,14.190464767456056,14.262023147583008,14.429088569641113,14.613046421051024,15.025198936462402,14.603475074768067,14.164005092620851,15.089320148468019,SMC_SC9_27241,SMC105.4.28720,SMC725.07.3,15.17467,-72.50794
i06MC009403WT9,15.18341511209487,-72.43476465788832,14.409583419799805,15.077635704040528,14.122468776702881,14.079502101898193,14.12175961303711,14.185730155944825,14.398462055206299,14.84687830352783,15.279077053070068,14.745959770202635,14.132197265624999,15.341978038787843,SMC_SC9_30266,SMC108.1.21479,SMC725.07.100,15.18304,-72.43467
i06MC009403U6O,15.113272258320034,-72.44939823115566,17.604230876922607,18.163083419799804,17.73622507095337,17.471410385131836,17.4342347240448,17.43289044570923,17.64153168296814,17.97370149040222,18.27124786376953,17.882050857543945,17.93836078453064,18.333754505157472,SMC_SC9_30529,SMC105.4.28978,SMC725.07.1376,15.113,-72.44931
i06MC009404CD9,15.233467010835097,-72.3893012982787,15.67739505004883,16.101049579620362,15.632998035430909,15.51043102645874,15.522177822113036,15.576099643707277,15.733526248931884,15.912585510253905,16.28064727783203,15.908220809936523,15.638490924835207,16.304610694885255,SMC_SC9_32977,SMC108.1.21496,SMC725.07.324,15.23317,-72.38925
i06MC009404N0F,15.260903160078904,-72.36876869742076,16.854506603240967,17.414591064453123,16.906117391586303,16.699724555969237,16.675005966186525,16.7441166267395,16.913193576812745,17.25358201408386,17.60332679748535,17.153896663665773,17.156825458526612,17.61832758331299,SMC_SC9_33081,SMC108.1.51936,SMC725.07.22771,15.26071,-72.36881
i06MC01150B10W,15.259449652506406,-72.94966620624348,16.02349520492554,16.5887198677063,15.951584033966064,15.733959596633913,15.83290114212036,15.829895282745362,16.05191405105591,16.400190546035766,16.766721487045288,16.283835571289064,16.095808618545533,16.80020119857788,SMC_SC9_3392,SMC105.1.33477,SMC726.22.26403,15.25933,-72.94958
i06MC009404TEW,15.269139638823194,-72.33989190080717,15.452045074462891,15.840159790039063,15.3545964012146,15.254732967376707,15.265146308898927,15.339793048858642,15.48585831451416,15.512497200012206,16.039106369018555,15.667551258087158,15.318288314819338,16.054867710113527,SMC_SC9_35996,SMC108.1.51783,SMC725.07.22397,15.26883,-72.33983
i06MC009406RPL,15.180845907206223,-72.13187716118189,19.66926547431946,20.056347723007203,20.162973444610834,19.610757393836977,19.65932019519806,19.466608819007874,19.628028407096863,20.169975472927092,20.12601354789734,19.880390798568726,20.46025324344635,20.218918319702148,SMC_SC9_45966,SMC108.3.23083,SMC725.15.5609,15.18067,-72.13183
i06MC009406UTV,15.180637085688762,-72.12847099846022,16.26917740249634,16.69529401779175,16.294633932113648,16.106239242553713,16.120768745422364,16.16065090560913,16.29804624557495,16.312307609558104,16.861727268218996,16.488141452789307,16.363675956726073,16.88726091003418,SMC_SC9_47446,SMC108.3.21580,SMC725.15.235,15.18037,-72.12847
i06MC01150CKAW,15.311910358038379,-72.7989126188988,15.13841198730469,15.494277790069582,15.099700622558593,14.932637363433837,15.01890163421631,14.999351650238037,15.153431575775148,15.058486217498778,15.679369480133058,15.283613468170167,15.313922901153564,15.68113906478882,SMC_SC9_58838,SMC105.2.37432,SMC726.30.102,15.31187,-72.79886
i06MC009400WTC,15.31207893191138,-72.79891570875127,,15.499102241516113,15.087194137573242,14.885142055511473,14.948316646575929,14.969422576904297,15.169901863098143,15.038760406494141,15.664526462554932,,15.150024948120116,15.685080017089845,SMC_SC9_58838,SMC105.2.37432,SMC726.30.102,15.31187,-72.79886
i06MC009500XTZ,15.311903439183972,-72.79888801855837,15.190795284271239,15.519373935699463,14.981626903533936,14.904068710327149,14.991088531494139,15.005433647155762,15.128141689300538,15.117568824768068,15.693549392700195,15.296913917541502,15.206732913970946,15.702680252075194,SMC_SC9_58838,SMC105.2.37432,SMC726.30.102,15.31187,-72.79886
i06MC01150D1XO,15.284036674238244,-72.75271031742344,15.680682357788086,15.951209930419921,15.620552711486816,15.488767440795897,15.581215263366698,15.585336906433106,15.667320049285888,15.717651889801026,16.131186660766602,15.797389366149904,15.709554214477539,16.136398056030274,SMC_SC9_61658,SMC105.2.37456,SMC726.30.295,15.28387,-72.75258
i06MC009501DHC,15.284015451280467,-72.75267850281791,15.737428745269774,15.955109088897704,15.561717498779299,15.47934717941284,15.564413211822508,15.575617877960205,15.654021808624268,15.78744488143921,16.144155261993408,15.805344398498534,15.615162536621092,16.160011432647703,SMC_SC9_61658,SMC105.2.37456,SMC726.30.295,15.28387,-72.75258
i06MC01150CXV2,15.350887718994533,-72.76205809815053,16.53025201034546,16.954955486297607,16.52174871444702,16.311646827697754,16.397673250198363,16.39289210510254,16.5503628616333,16.72207145500183,17.13233369255066,16.733422760009766,,17.149448612213135,SMC_SC9_61700,SMC105.2.37537,SMC726.30.608,15.35112,-72.76211
i06MC0094015MU,15.351163859098827,-72.76206814188218,16.563354824066163,16.967395908355712,16.486674480438232,16.283971992492674,16.329546524047853,16.35138249206543,16.574245944976806,16.724409324645997,17.167956352233887,16.714744548797608,16.54950958251953,17.159765209198,SMC_SC9_61700,SMC105.2.37537,SMC726.30.608,15.35112,-72.76211
i06MC00950191J,15.350876195875083,-72.76204597352232,16.541335186004638,16.940067260742186,16.395467031478884,16.25510711479187,16.321324489593504,16.36268576812744,16.48973192977905,16.7496007938385,17.12923598098755,16.68401270675659,16.60505549621582,17.14749779510498,SMC_SC9_61700,SMC105.2.37537,SMC726.30.608,15.35112,-72.76211
i06MC0095021TE,15.286825487014978,-72.66935748562011,17.229323467254638,17.56233069229126,17.081633939743043,16.948114854812623,17.04209508705139,17.074352828979492,17.185848543167115,17.231809190750123,17.746448846817017,17.348009880065916,17.31403391075134,17.766419075012205,SMC_SC9_64590,SMC105.3.17256,SMC726.30.901,15.28667,-72.66928
i06MC009401T7O,15.287339326246782,-72.66936264519383,17.169996978759766,17.60177434158325,17.206796392440797,17.007335660934448,17.039418697357178,17.07336577987671,17.2447938041687,17.185306365966795,17.716575145721436,,17.325734018325807,17.710049118041994,SMC_SC9_64590,SMC105.3.17256,SMC726.30.901,15.28667,-72.66928
i06MC0095029EF,15.325738287493941,-72.64149562188487,15.467527946472167,15.796111076354979,15.226078933715819,15.171264549255373,15.277774951934813,15.297354164123536,15.4251276473999,15.566836097717285,15.961320014953614,15.604060943603514,15.37084452819824,15.977837703704832,SMC_SC9_67614,SMC105.3.38493,SMC726.30.25208,15.32558,-72.64139
i06MC009402118,15.326005522436176,-72.6415093430127,,,15.346790733337404,15.201838096618651,15.234981578826904,15.265998714447022,15.442312381744383,15.440460166931153,15.875409126281738,,15.370656440734862,15.875949348449709,SMC_SC9_67614,SMC105.3.38493,SMC726.30.25208,15.32558,-72.64139
i06MC009502IOA,15.328591394923595,-72.60914811499426,15.380836566925048,15.809844940185545,,15.008729877471925,15.135252616882322,15.179801666259767,15.364110610961912,15.584822395324707,16.03061773300171,15.603628929138182,,16.063192508697508,SMC_SC9_67629,SMC105.3.38495,SMC726.30.25238,15.32846,-72.60906
i06MC009402BDQ,15.328876850442873,-72.60914870352204,15.351694381713866,15.84761107635498,15.169713542938233,15.088903423309326,15.114119064331053,15.18731314086914,15.400128993988037,15.549308883666992,16.04755210876465,,15.115312648773195,16.078534091949464,SMC_SC9_67629,SMC105.3.38495,SMC726.30.25238,15.32846,-72.60906
i06MC009502VBD,15.358245197493595,-72.56798748189267,15.145700534820556,15.315489261627196,14.941366348266602,14.86290365219116,14.977133197784426,14.98429582977295,15.07487072753906,14.843176033020018,15.488237327575682,15.163606937408446,15.019108013153076,15.51000656890869,SMC_SC9_70334,SMC105.4.14418,SMC726.30.25277,15.35812,-72.56789
i06MC009402N0W,15.358532898384853,-72.56798109179238,15.092745964050295,15.32106078338623,15.058185508728027,14.947375801086427,14.952857547760011,14.999616062164307,15.113303680419921,14.794757617950438,15.492079257965088,15.164910774230957,15.053362575531004,15.5141353263855,SMC_SC9_70334,SMC105.4.14418,SMC726.30.25277,15.35812,-72.56789
i06MC009502Y85,15.435306183415285,-72.56483403667103,13.692373428344727,14.382455795288084,13.264044582366942,13.334293132781983,13.460010856628418,13.504237087249756,13.693938945770263,14.11977727508545,14.563384956359862,14.000256355285643,13.648182804107666,14.590516231536864,SMC_SC9_70390,SMC105.4.14426,SMC726.30.25469,15.43517,-72.56475
i06MC009402PG6,15.435755395085124,-72.56480896280623,,,13.531848434448243,13.392549686431884,13.434736232757569,13.522146213531496,,,14.528308868408203,,13.77451216506958,14.547809089660646,SMC_SC9_70390,SMC105.4.14426,SMC726.30.25469,15.43517,-72.56475
i06MC009502NFU,15.434039659408501,-72.59308661836926,16.724889430999756,17.228248565673827,16.647397142410277,16.3964541015625,16.50602593231201,16.541513023376464,16.678570722579956,17.113494468688966,17.447817106246948,16.95659571456909,16.848785087585448,17.42972960281372,SMC_SC9_70415,SMC105.3.38606,SMC726.30.25783,15.43387,-72.593
